algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,nsr_honest,nsr_attacker,sigma_n_honest,sigma_n_attacker,trust_honest,trust_attacker,noise_norm_honest,noise_norm_attacker,n_dp_norm_honest,n_dp_norm_attacker,krum_score_honest,krum_score_attacker,eps_n_honest,eps_n_attacker,sigma_dp_honest,sigma_dp_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,115,7.3957206753211535,0.7478793157140414,42.063255150914195,0.9206144793954046,24.14481767018636,42123.97623535156,1000.0,0.5169570554264703,1.0,30383,464,41,170,3787.158839851786,0.0,0.6002290721471663,0.0,0.4778630375862122,0.0,135.61760355631512,0.0,135.61760355631512,0.0,296.9471476236979,51737.884489746095,5.401546327588684,0.0,0.6002290721471663,0.0,5.401546327588684,1.0301697390025057,0.4778630375862122,0.6002290721471663,6.780880177815755,189.35794199258936
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,116,7.3957206753211535,0.7431549825270971,35.92892300635576,0.7180985459649927,24.16316992586309,42348.30547477722,1000.0,0.44620780146479805,1.0,30314,644,81,137,2706.525061530367,0.0,0.6002290721471659,0.0,0.4419892437078736,0.0,135.25557708740234,0.0,135.25557708740234,0.0,142.0400423570113,523469.3145778656,5.442117126084871,0.0,0.6002290721471659,0.0,5.442117126084871,1.0355207628244845,0.4419892437078736,0.6002290721471659,9.918742319742838,198.47850451222695
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,117,7.3957206753211535,0.7473966469367345,30.00830202182134,0.9028680290677267,25.18803847919811,44695.96437866211,1000.0,0.4673964549145779,1.0,30230,290,56,150,4241.530995407503,0.0,0.6002290721471661,0.0,0.5690698434006084,0.0,135.37337424538353,0.0,135.37337424538353,0.0,607.9156105735085,86911.42047668457,5.474846583885505,0.0,0.6002290721471661,0.0,5.474846583885505,1.0106790395151584,0.5690698434006084,0.6002290721471661,4.963690388997396,155.52280316494176
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,118,7.430019411719303,0.7417879815896352,81.82590573529403,0.8297322937570036,24.109758443832398,45162.72475341797,1000.0,0.5064458228647976,1.0,30821,1064,22,199,1976.6698982679734,0.0,0.6004946313653997,0.0,0.406591654419899,0.0,135.52712646484375,0.0,135.52712646484375,0.0,251.54182067871093,3958.123838043213,5.520328537521823,0.0,0.6004946313653997,0.0,5.520328537521823,1.010320653743632,0.406591654419899,0.6004946313653997,11.293927205403646,164.7224915223311
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,119,7.430019411719303,0.7371529800693194,34.902138913770514,0.886183528029462,22.3395396232605,44982.94928825378,1000.0,0.4868704578166657,1.0,30457,672,59,158,3477.53480734204,0.0,0.6002290721471659,0.0,0.49889576584100725,0.0,135.43055572509766,0.0,135.43055572509766,0.0,331.84266662597656,259937.24791549682,5.554256432959911,0.0,0.6002290721471659,0.0,5.554256432959911,1.0109980885955723,0.49889576584100725,0.6002290721471659,9.028703715006511,231.8356538228027
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,120,7.430019411719303,0.738746980925401,33.6235887469848,0.8508511932429038,19.156562578110467,46414.631347961425,1000.0,0.5485307224816552,1.0,30625,809,39,177,3417.264702986829,0.0,0.6005681874449633,0.0,0.38320486309627694,0.0,135.50724138532365,0.0,135.50724138532365,0.0,233.10003371465774,6950.794723434448,5.588122542725182,0.0,0.6005681874449633,0.0,5.588122542725182,1.017684308036559,0.38320486309627694,0.6005681874449633,9.485506896972657,239.20852920907797
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,121,7.523291739323879,0.7373343145847321,42.683493122160435,0.8643089808844405,25.007793202119714,46244.938319244386,1000.0,0.5058312309737336,1.0,30295,513,86,128,1590.7441069181787,0.0,0.6002290721471661,0.0,0.43011108917348523,0.0,135.31995705997244,0.0,135.31995705997244,0.0,409.5085413315717,44153.121378479,5.610920919920479,0.0,0.6002290721471661,0.0,5.610920919920479,1.0287352640276108,0.43011108917348523,0.6002290721471661,7.668130900065104,90.1421660586968
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,122,7.523291739323879,0.73949231137832,30.123731754422188,0.864641769098828,26.38459748488206,46651.8485369873,1000.0,0.5547859123948113,1.0,30272,361,59,150,3667.732825988373,0.0,0.6002290721471661,0.0,0.466321668945826,0.0,135.40400578425482,0.0,135.40400578425482,0.0,536.1856407752404,77763.84795516968,5.630307616801058,0.0,0.6002290721471661,0.0,5.630307616801058,1.0325244632766637,0.466321668945826,0.6002290721471661,5.867506917317709,158.93508912616284
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,123,7.523291739323879,0.7436163154244423,33.19496632685264,0.8775910565336078,20.888593037923176,46999.91899566651,1000.0,0.4574090587823421,1.0,30044,222,120,86,2009.381394227331,0.0,0.6002290721471661,0.0,0.35372782746950787,0.0,135.37514411078558,0.0,135.37514411078558,0.0,464.41288587782117,1937479.2977511596,5.64193487615207,0.0,0.6002290721471661,0.0,5.64193487615207,1.0389541035942933,0.35372782746950787,0.6002290721471661,4.061254323323568,60.281441826819936
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,124,7.523291739323879,0.7457179810603459,30.555136953294276,0.9726967108970637,17.633313337961834,57393.77176460266,1000.0,0.5261710490543442,1.0,30123,221,82,124,3896.1149529884674,0.0,0.6002290721471661,0.0,0.3718674249119229,0.0,135.3251020643446,0.0,135.3251020643446,0.0,171.6382124159071,313117.548883667,5.658969647570744,0.0,0.6002290721471661,0.0,5.658969647570744,1.0329423094829,0.3718674249119229,0.6002290721471661,4.059753061930339,116.88344858965405
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,125,7.523291739323879,0.7404979820052783,29.484152577618758,0.9404662207278808,30.484167734781902,58239.7316834259,1000.0,0.711494983428003,1.0,30452,581,72,139,5174.021138602524,0.0,0.6002290721471663,0.0,0.6037654717763264,0.0,135.44275410970053,0.0,135.44275410970053,0.0,931.5701212565104,193805.17201538087,5.679964334689076,0.0,0.6002290721471663,0.0,5.679964334689076,1.0376610208489059,0.6037654717763264,0.6002290721471663,6.772137705485026,258.70105693012624
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,126,7.523291739323879,0.7425196467836698,33.65954574793577,0.9177222907397705,29.375439286231995,58984.134570770264,1000.0,0.6399235284391533,1.0,30011,225,139,65,3982.2754725243767,0.0,0.6002290721471661,0.0,0.5188948251307011,0.0,135.30488395690918,0.0,135.30488395690918,0.0,1169.131477355957,166640.97237243652,5.69115613524874,0.0,0.6002290721471661,0.0,5.69115613524874,1.0428426085347442,0.5188948251307011,0.6002290721471661,3.6081302388509116,106.19401260065004
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,127,7.523291739323879,0.7414739832282067,30.206804760197798,0.8721687666730249,22.799189746379852,59978.87358108521,1000.0,0.49519820535751213,1.0,30279,453,77,137,4889.941103546453,0.0,0.6002290721471661,0.0,0.40225255209952593,0.0,135.4249963760376,0.0,135.4249963760376,0.0,292.6006245613098,94500.5960522461,5.729890204003465,0.0,0.6002290721471661,0.0,5.729890204003465,1.0185271394567066,0.40225255209952593,0.6002290721471661,7.222666473388672,260.7968588558108
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,128,7.523291739323879,0.7405096487204234,31.585403500497343,0.8432986655601381,18.06931797663371,60485.93104278565,1000.0,0.5849942250856953,1.0,30146,369,127,82,8210.806617607097,0.0,0.6002290721471661,0.0,0.5154519925514857,0.0,135.43261082967123,0.0,135.43261082967123,0.0,262.80932235717773,433512.1748628235,5.756755857426116,0.0,0.6002290721471661,0.0,5.756755857426116,1.0055749096824425,0.5154519925514857,0.6002290721471661,5.417304433186849,328.4322647042839
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,129,7.523291739323879,0.7342356492082278,31.669484000504017,0.8735352519708384,26.794500562879776,62596.20177078247,1000.0,0.5374275657560684,1.0,30488,623,45,170,3282.1685161391792,0.0,0.600229072147166,0.0,0.5566650761498345,0.0,135.40364922417535,0.0,135.40364922417535,0.0,842.1038886176216,90742.05928283691,5.779981817805795,0.0,0.600229072147166,0.0,5.779981817805795,1.0150410385116968,0.5566650761498345,0.600229072147166,8.124218953450521,196.93011096835073
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,130,7.523291739323879,0.7381369830171267,32.26722334156434,0.9401153554934317,23.142156319184735,62899.952413635256,1000.0,0.5674755551338232,1.0,30199,336,91,116,4539.736521635243,0.0,0.6002290721471661,0.0,0.4398397552696141,0.0,135.35839150168678,0.0,135.35839150168678,0.0,306.1426336115057,363754.49263175967,5.802748713650252,0.0,0.6002290721471661,0.0,5.802748713650252,1.0049457644678081,0.4398397552696141,0.6002290721471661,4.963141021728515,166.45700579329227
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,131,7.5800884976914915,0.7408996487657229,28.779470961987972,0.8628553878811103,25.769557085904207,64981.58365310669,1000.0,0.7183476702646971,1.0,30307,348,48,159,4629.111880320042,0.0,0.6002290721471661,0.0,0.4082707464694977,0.0,135.58178433504972,0.0,135.58178433504972,0.0,792.0250965465199,490109.2972021484,5.818490907648191,0.0,0.6002290721471661,0.0,5.818490907648191,1.0097530254542348,0.4082707464694977,0.6002290721471661,4.971332092285156,169.73410227840156
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,132,7.704521320481875,0.7403153142333031,29.151868368685246,0.7552078792419701,21.027811162612018,67409.60339920044,1000.0,0.3030002878771219,1.0,29989,383,150,62,2954.7377747042883,0.0,0.6002290721471661,0.0,0.3943881173344219,0.0,135.38102273380056,0.0,135.38102273380056,0.0,139.8990110509536,1223369.677068329,5.852124003689193,0.0,0.6002290721471661,0.0,5.852124003689193,0.9983916849930712,0.3943881173344219,0.6002290721471661,7.671591288248698,167.43514056657634
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,133,7.704521320481875,0.7392483152945837,31.044305857022604,0.914824857034214,22.343408710816327,74811.57245010376,1000.0,0.5539737244668509,1.0,30503,620,47,166,4449.854711138598,0.0,0.6002290721471661,0.0,0.36571485965567474,0.0,135.3892561968635,0.0,135.3892561968635,0.0,290.8555410048541,413498.9220059967,5.878539211973152,0.0,0.6002290721471661,0.0,5.878539211973152,0.996780794219607,0.36571485965567474,0.6002290721471661,7.672057851155599,252.15843363118717
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,134,7.704521320481875,0.7390309801697731,29.892758374611535,0.9279587099788354,22.86824361483256,76841.5187814331,1000.0,0.6960869956253826,1.0,30494,569,43,168,4008.735794939908,0.0,0.6002290721471663,0.0,0.40156605939070383,0.0,135.3819844563802,0.0,135.3819844563802,0.0,203.88519134521485,358169.1897118378,5.905467323919024,0.0,0.6002290721471663,0.0,5.905467323919024,0.982644287076927,0.40156605939070383,0.6002290721471663,6.76909922281901,200.4367897469954
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,135,7.704521320481875,0.7374036499857902,47.94527530600627,0.8998674504967707,23.364839283625283,78918.26082000733,1000.0,0.4433381414750446,1.0,30269,392,56,155,2862.254744364243,0.0,0.6002290721471663,0.0,0.40999937504529954,0.0,135.54149068196614,0.0,135.54149068196614,0.0,417.32898813883463,372445.53088241577,5.924483551980414,0.0,0.6002290721471663,0.0,5.924483551980414,0.9911689107853439,0.40999937504529954,0.6002290721471663,6.777074534098308,143.11273721821215
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,136,7.704521320481875,0.7370816501975059,38.766026549339294,0.9517573383086906,21.040904760360718,81228.33857757569,1000.0,0.6820856704913375,1.0,30323,463,90,118,5396.897110720712,0.0,0.6002290721471661,0.0,0.4281525829186042,0.0,135.39488728841147,0.0,135.39488728841147,0.0,316.93965403238934,986950.3353698731,5.942092972600646,0.0,0.6002290721471661,0.0,5.942092972600646,0.9911223050635498,0.4281525829186042,0.6002290721471661,5.415795491536458,215.87588442882844
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,137,7.828954143272261,0.738084980348746,33.83229895035426,0.8636524458695594,22.65860763016869,87576.69014465332,1000.0,0.6128639984101116,1.0,30667,722,19,194,7484.52136255703,0.0,0.6002290721471661,0.0,0.326436364913688,0.0,135.5820285572725,0.0,135.5820285572725,0.0,201.68926642922793,25836.798271942138,5.970444056340057,0.0,0.6002290721471661,0.0,5.970444056340057,0.9832916546343322,0.326436364913688,0.6002290721471661,7.682981618245443,424.1228772115651
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,138,7.828954143272261,0.7385296489795049,33.87247004320224,0.921897900597012,22.933332956754246,87757.42336273193,1000.0,0.5946905683750268,1.0,30189,350,96,113,5021.297033062061,0.0,0.6002290721471661,0.0,0.36066676676273346,0.0,135.40809396597055,0.0,135.40809396597055,0.0,457.6286938007061,221654.9277218628,5.9921459418090945,0.0,0.6002290721471661,0.0,5.9921459418090945,0.9806973978910509,0.36066676676273346,0.6002290721471661,5.867684071858724,217.58953809935593
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,139,7.828954143272261,0.7351519823074341,32.60779979000489,0.9216459367359159,26.522764374228085,88803.27970916749,1000.0,0.6064456148581328,1.0,30507,616,44,169,8487.714538024253,0.0,0.6002290721471661,0.0,0.44536886671010184,0.0,135.52423993278953,0.0,135.52423993278953,0.0,382.0863629509421,96337.07218292236,6.01858677556377,0.0,0.6002290721471661,0.0,6.01858677556377,0.9767510646409989,0.44536886671010184,0.6002290721471661,7.679706929524739,480.970490488041
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,140,7.828954143272261,0.7379606477419536,33.85627055923144,0.9011653511782202,19.982753146778453,88926.15647354125,1000.0,0.3917404238668975,1.0,30224,230,30,178,3512.5774837470394,0.0,0.6002290721471661,0.0,0.43634172596714715,0.0,135.28198658336294,0.0,135.28198658336294,0.0,452.3517761230469,166270.07724121094,6.032991302339318,0.0,0.6002290721471661,0.0,6.032991302339318,0.9814023150401637,0.43634172596714715,0.6002290721471661,4.960339508056641,128.79450773739146
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,141,7.924581405674759,0.7358866475025813,35.221558085381986,0.8081531650853859,26.317831695079803,89985.31347763061,1000.0,0.402391627515434,1.0,30126,338,85,127,3299.286252357508,0.0,0.6002290721471661,0.0,0.4274578532204032,0.0,135.53030681610107,0.0,135.53030681610107,0.0,350.99174880981445,670849.7467913819,6.054390704464656,0.0,0.6002290721471661,0.0,6.054390704464656,0.9875294458178628,0.4274578532204032,0.6002290721471661,7.228283030192057,175.9619334590671
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,142,7.924581405674759,0.7354983147978783,38.63087441990773,0.864557781633329,20.060492356618244,94646.39433502198,1000.0,0.6535964979824993,1.0,30216,318,72,138,4299.223281848844,0.0,0.6002290721471661,0.0,0.43990888105084497,0.0,135.51366424560547,0.0,135.51366424560547,0.0,99.62808895111084,684121.1382015991,6.087988479851823,0.0,0.6002290721471661,0.0,6.087988479851823,0.930187571432905,0.43990888105084497,0.6002290721471661,5.420546569824219,171.96893127395373
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,143,7.924581405674759,0.7352689808607101,30.775515303413073,0.8222275738077532,21.09840992518834,99469.3121043396,1000.0,0.5778462680520056,1.0,30308,422,63,147,7431.361925792939,0.0,0.6002290721471661,0.0,0.35077291780284475,0.0,135.6200725010463,0.0,135.6200725010463,0.0,265.32955169677734,203830.09572761535,6.106589931837246,0.0,0.6002290721471661,0.0,6.106589931837246,0.9309242547919024,0.35077291780284475,0.6002290721471661,6.328936716715495,346.7968898703371
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,144,7.924581405674759,0.7353553154071172,29.374061849812666,0.9183828617419888,22.081604784185235,100011.62090194703,1000.0,0.7802705612750134,1.0,30283,404,87,120,4789.064659794639,0.0,0.6002290721471661,0.0,0.42481193217364227,0.0,135.25609796697444,0.0,135.25609796697444,0.0,307.9768038662997,115191.8901548767,6.129543199760739,0.0,0.6002290721471661,0.0,6.129543199760739,0.9115786964582936,0.42481193217364227,0.6002290721471661,4.959390258789062,175.59903752580342
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,145,7.924581405674759,0.7326269817352294,30.462537286380925,0.8351989477175591,26.43996226787567,100776.67351303101,1000.0,0.37308469509838893,1.0,30116,358,97,115,4964.783199154304,0.0,0.6002290721471661,0.0,0.43750425381585956,0.0,135.27369117736816,0.0,135.27369117736816,0.0,229.09985637664795,1072906.4512246323,6.157515184315918,0.0,0.6002290721471661,0.0,6.157515184315918,0.8998447036497895,0.43750425381585956,0.6002290721471661,7.214596862792969,264.78843728822955
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,146,7.924581405674759,0.7287066476543744,30.325796990493934,0.7909828889625147,20.682794994778103,108555.52004684448,1000.0,0.4765141975547048,1.0,30421,585,56,158,5375.62654278319,0.0,0.600229072147166,0.0,0.4241012848085827,0.0,135.5217785305447,0.0,135.5217785305447,0.0,406.2299313015408,75360.08972564698,6.188263221436352,0.0,0.600229072147166,0.0,6.188263221436352,0.884007315371938,0.4241012848085827,0.600229072147166,8.131306711832682,322.5375925669914
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,147,7.924581405674759,0.7283533137043318,32.804042646884916,0.8838705355701777,22.550217026158382,109324.4591229248,1000.0,0.468498416192415,1.0,30492,612,24,192,3718.740709616451,0.0,0.600229072147166,0.0,0.4137697478658275,0.0,135.47031763980263,0.0,135.47031763980263,0.0,283.0854114733244,32147.341188430786,6.21266570505094,0.0,0.600229072147166,0.0,6.21266570505094,0.888481170956176,0.4137697478658275,0.600229072147166,8.579786783854166,235.52024494237523
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,148,7.924581405674759,0.729455648958683,29.835948134760063,0.9393923604972071,21.239202567509242,109088.86585708619,1000.0,0.699428339384592,1.0,30571,602,31,178,3634.6249829596973,0.0,0.6002290721471661,0.0,0.39288241283169817,0.0,135.51678466796875,0.0,135.51678466796875,0.0,274.75689479282926,39373.98246520996,6.230686078311327,0.0,0.6002290721471661,0.0,6.230686078311327,0.8907701186763483,0.39288241283169817,0.6002290721471661,6.324116617838541,169.61583253811924
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,149,7.924581405674759,0.7300433141986529,31.10374777287245,0.9369076365940229,23.491328511919296,109914.8148109436,1000.0,0.6303541581457438,1.0,30328,434,61,149,6958.99641002648,0.0,0.6002290721471661,0.0,0.3889728534434523,0.0,135.46749114990234,0.0,135.46749114990234,0.0,436.01882716587613,1019128.55150177,6.247345911203718,0.0,0.6002290721471661,0.0,6.247345911203718,0.892844502618535,0.3889728534434523,0.6002290721471661,6.321816253662109,324.75316580123564
