algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,sigma_n_honest,sigma_n_attacker,eps_n_honest,eps_n_attacker,krum_score_honest,krum_score_attacker,sigma_dp_honest,sigma_dp_attacker,n_dp_norm_honest,n_dp_norm_attacker,trust_honest,trust_attacker,noise_norm_honest,noise_norm_attacker,nsr_honest,nsr_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,105,2.2511814380050974,0.8787219768762589,0.41270715157190957,0.9219708900023861,2.313317963055202,1609.8800756216049,1000.0,0.4940084586466166,1.0,29887,169,180,24,1.2438086782182967,0.0,1.9748362959948977,0.0,5.174761840275356,4282.662448749542,1.2438086782182967,0.0,280.7881644112723,0.0,0.7561913217817035,0.0,280.7881644112723,0.0,15793.796193888307,0.0,1.9748362959948977,0.170552871850466,0.7561913217817035,1.2438086782182967,6.551723836263021,368.52191119072717
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,106,2.2511814380050974,0.878711978594462,0.41148100872834525,0.8422102594740511,2.024595965941747,2045.5829545021056,1000.0,0.42429390865505934,1.0,30298,494,64,150,1.3072924382156796,0.0,1.9756221669224192,0.0,2.7809952100118003,45.33887743115425,1.3072924382156796,0.0,295.0426262749566,0.0,0.6927075617843204,0.0,295.0426262749566,0.0,16709.445304076362,0.0,1.9756221669224192,0.17061343771136273,0.6927075617843204,1.3072924382156796,17.702557576497394,1002.5667182445819
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,107,2.2511814380050974,0.8782603091001511,0.41320686439673104,0.8675134868843996,2.4240453466773033,2054.0435790157317,1000.0,0.586483478173387,1.0,30329,490,69,144,1.271852295845747,0.0,1.9763656625967023,0.0,5.290080636739731,216.82925536155702,1.271852295845747,0.0,287.162558555603,0.0,0.728147704154253,0.0,287.162558555603,0.0,15852.90829957803,0.0,1.9763656625967023,0.17072727134188237,0.728147704154253,1.271852295845747,15.315336456298828,845.4884426441616
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,108,2.26351750003926,0.877816976904869,0.42157084951798124,0.9498724438602146,2.31907556951046,2075.6714552021026,1000.0,0.6057106002461142,1.0,30379,388,26,181,1.3133218238751094,0.0,1.9768663645156805,0.0,6.0289601882298784,30.3590234375,1.3133218238751094,0.0,296.77195231119794,0.0,0.6866781761248907,0.0,296.77195231119794,0.0,16397.026285375327,0.0,1.9768663645156805,0.1708660594056657,0.6866781761248907,1.3133218238751094,11.870878092447917,655.8810514150131
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,109,2.26351750003926,0.8776329789559046,0.4161351555585861,0.880671615840948,2.3413989589764523,2074.487271962166,1000.0,0.5803026093286779,1.0,30885,1146,33,190,1.2555706982429211,0.0,1.9781342456241016,0.0,3.420673315341656,26.33599220275879,1.2555706982429211,0.0,283.1965819138747,0.0,0.7444293017570789,0.0,283.1965819138747,0.0,15633.283725579893,0.0,1.9781342456241016,0.17104690268381137,0.7444293017570789,1.2555706982429211,24.54370376586914,1354.8845895502575
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,110,2.272351026671694,0.8771639784177144,0.41806256691614785,0.8257940761281684,2.396790782610575,2079.1290796995163,1000.0,0.48704075212104136,1.0,30605,888,39,182,1.2785954897602398,0.0,1.9792336679935731,0.0,3.9308034380277,240.58041717529298,1.2785954897602398,0.0,288.56026522318524,0.0,0.72140451023976,0.0,288.56026522318524,0.0,16692.91430552005,0.0,1.9792336679935731,0.17124646671204963,0.72140451023976,1.2785954897602398,23.084821217854817,1335.433144441604
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,111,2.272351026671694,0.8771863092978796,0.4185059948762258,0.8154465846658517,2.4145141669682095,2094.865178284645,1000.0,0.48229288326283865,1.0,30267,369,55,155,1.2460513412952423,0.0,1.9799119980310491,0.0,5.514813218797956,79.90710650920867,1.2460513412952423,0.0,281.124513898577,0.0,0.7539486587047577,0.0,281.124513898577,0.0,17148.728272708064,0.0,1.9799119980310491,0.17136625858727678,0.7539486587047577,1.2460513412952423,13.119143981933593,800.2739860597096
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,112,2.272351026671694,0.8771656451622645,0.41859282344579696,0.9489834542687966,2.4930732548236847,2101.677692232132,1000.0,0.79439706774014,1.0,30171,243,76,128,1.2448841333389282,0.0,1.9803286141023235,0.0,9.45371013879776,111.70704260110855,1.2448841333389282,0.0,280.33633041381836,0.0,0.7551158666610718,0.0,280.33633041381836,0.0,13707.416176180626,0.0,1.9803286141023235,0.17141220102448104,0.7551158666610718,1.2448841333389282,7.475635477701823,365.5310980314834
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,113,2.272351026671694,0.8768029773235321,0.4206727080543836,0.7662659677358832,2.433533690869808,2106.3848332595826,1000.0,0.5071956675081675,1.0,30146,403,115,98,1.3062736745923758,0.0,1.9809717233142548,0.0,4.936509072780609,1204.5441928768157,1.3062736745923758,0.0,295.0392379760742,0.0,0.6937263254076242,0.0,295.0392379760742,0.0,16479.52851537086,0.0,1.9809717233142548,0.1715517179482727,0.6937263254076242,1.3062736745923758,15.735426025390625,878.908187486446
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,114,2.272351026671694,0.8766626449426015,0.42159894476334253,0.9338974500773468,2.1912951469421387,2193.044032731056,1000.0,0.7621880512650111,1.0,30607,713,55,157,1.3297206660111744,0.0,1.9815949943932605,0.0,3.9138261477152505,42.9955862224102,1.3297206660111744,0.0,300.23004557291665,0.0,0.6702793339888254,0.0,300.23004557291665,0.0,16653.704565873886,0.0,1.9815949943932605,0.17162611174705514,0.6702793339888254,1.3297206660111744,15.011502278645834,832.6852282936943
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,115,2.2856472720899728,0.8763876434167226,0.4233076753218969,0.9230597450094972,2.266714835166931,2185.1919605350495,1000.0,0.5194432962945197,1.0,30383,462,41,172,1.2976344108581543,0.0,1.982220654233748,0.0,3.6829172293345134,163.13183740377426,1.2976344108581543,0.0,293.1739969889323,0.0,0.7023655891418457,0.0,293.1739969889323,0.0,17545.027182575068,0.0,1.982220654233748,0.1717805613809076,0.7023655891418457,1.2976344108581543,14.658699849446615,877.2513591287534
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,116,2.2856472720899728,0.8757053112983704,0.42572010626395546,0.7191377687575103,2.538070331920277,2213.053774623871,1000.0,0.44711828795252545,1.0,30314,643,81,138,1.280138145793568,0.0,1.9832206713185725,0.0,5.4614176750183105,1650.504935452938,1.280138145793568,0.0,288.4674280340021,0.0,0.719861854206432,0.0,288.4674280340021,0.0,16554.414033443343,0.0,1.9832206713185725,0.1719147509360183,0.719861854206432,1.280138145793568,21.154278055826822,1213.9903624525118
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,117,2.2856472720899728,0.8761166453361511,0.4249962162971497,0.9028680290677267,2.1895272352478723,2324.933568611145,1000.0,0.4673964549145779,1.0,30228,292,58,148,1.2528862682255832,0.0,1.983759966620588,0.0,4.49146743254228,242.6922469997406,1.2528862682255832,0.0,282.5553894042969,0.0,0.7471137317744169,0.0,282.5553894042969,0.0,17733.24690218716,0.0,1.983759966620588,0.1719241376380821,0.7471137317744169,1.2528862682255832,10.360364278157553,650.2190530801959
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,118,2.2856472720899728,0.8748296447594961,0.42993479798237483,0.829406033661033,2.629181118011475,2351.9161231184007,1000.0,0.5063490842251666,1.0,30821,1064,22,199,1.28530606508255,0.0,1.9849143272255878,0.0,4.063511714935303,21.78556458711624,1.28530606508255,0.0,290.10407165527346,0.0,0.7146939349174499,0.0,290.10407165527346,0.0,15284.468309521124,0.0,1.9849143272255878,0.17226195256314714,0.7146939349174499,1.28530606508255,24.17533930460612,1273.7056924600936
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,119,2.2856472720899728,0.8748273096481959,0.43096423387527466,0.8846348812480352,2.178542786836624,2350.7379763793947,1000.0,0.48604135534234266,1.0,30457,673,59,157,1.2467902839183806,0.0,1.9858556556324054,0.0,4.273039817810059,641.8369107365609,1.2467902839183806,0.0,281.31595611572266,0.0,0.7532097160816192,0.0,281.31595611572266,0.0,17712.161737807986,0.0,1.9858556556324054,0.1722295051472887,0.7532097160816192,1.2467902839183806,18.75439707438151,1180.8107825205325
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,120,2.2856472720899728,0.8741953108708064,0.4330723230044047,0.8504391756744537,2.631049695469084,2388.6943461704254,1000.0,0.5484040011774177,1.0,30625,809,39,177,1.2618658258801414,0.0,1.9869477955598571,0.0,5.323878129323323,35.78577737808227,1.2618658258801414,0.0,284.7184680757068,0.0,0.7381341741198585,0.0,284.7184680757068,0.0,16171.167929959902,0.0,1.9869477955598571,0.17237540870521112,0.7381341741198585,1.2618658258801414,19.93029276529948,1131.981755097193
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,121,2.2856472720899728,0.873986977537473,0.43436625043551125,0.864431434594024,2.6389903320985684,2395.5181998586654,1000.0,0.5058549336002474,1.0,30295,514,86,127,1.2949394513578976,0.0,1.9877020138640016,0.0,6.209686587838566,151.82295094490053,1.2949394513578976,0.0,291.9045104980469,0.0,0.7050605486421024,0.0,291.9045104980469,0.0,15777.35583976737,0.0,1.9877020138640016,0.17251731508857632,0.7050605486421024,1.2949394513578976,16.54125559488932,894.0501642534844
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,122,2.2856472720899728,0.8739426451921463,0.435132935444514,0.8659730922685271,2.730472729756282,2408.339813890457,1000.0,0.5567156999168934,1.0,30263,369,68,142,1.2262768562023456,0.0,1.988412769231637,0.0,7.3469977745643025,240.11141776800156,1.2262768562023456,0.0,276.63343928410455,0.0,0.7737231437976544,0.0,276.63343928410455,0.0,16528.769138698335,0.0,1.988412769231637,0.1725981733823512,0.7737231437976544,1.2262768562023456,11.98744903564453,716.2466626769277
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,123,2.2856472720899728,0.8740053137143453,0.4356810927391052,0.8808058292715277,2.712886803679996,2430.844871044159,1000.0,0.4606853798953827,1.0,30044,222,120,86,1.332111679845386,0.0,1.9888147798599645,0.0,6.070685148239136,6022.995518598556,1.332111679845386,0.0,300.4076402452257,0.0,0.667888320154614,0.0,300.4076402452257,0.0,14065.834160536255,0.0,1.9888147798599645,0.1727293291605801,0.667888320154614,1.332111679845386,9.012229207356771,421.9750248160876
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,124,2.2856472720899728,0.874167976975441,0.4357247638702393,0.9712754481445185,1.8695850802792444,3145.669053478241,1000.0,0.5248188597561069,1.0,30123,222,82,123,1.3900377013617091,0.0,1.9891302845495518,0.0,2.382239990764194,797.3602056646347,1.3900377013617091,0.0,313.4181213378906,0.0,0.6099622986382909,0.0,313.4181213378906,0.0,17231.284694317983,0.0,1.9891302845495518,0.17271554614560297,0.6099622986382909,1.3900377013617091,9.402543640136718,516.9385408295395
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,125,2.2856472720899728,0.8740129788716634,0.4365656157334646,0.9401659536920232,2.5136511246363322,3195.791790804863,1000.0,0.7111242430572627,1.0,30452,581,72,139,1.2143462975819905,0.0,1.9899869974923285,0.0,7.178021335601807,494.5361401176453,1.2143462975819905,0.0,274.01881408691406,0.0,0.7856537024180095,0.0,274.01881408691406,0.0,19349.9436184713,0.0,1.9899869974923285,0.17277033807577524,0.7856537024180095,1.2143462975819905,13.700940704345703,967.497180923565
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,126,2.2856472720899728,0.874199310541153,0.4365622330705325,0.8936760831094316,2.7337023615837097,3233.205063328743,1000.0,0.616674736168622,1.0,30010,226,140,64,1.245659738779068,0.0,1.9903810701880755,0.0,9.113850474357605,445.3035918426514,1.245659738779068,0.0,280.80924224853516,0.0,0.754340261220932,0.0,280.80924224853516,0.0,18660.960215595776,0.0,1.9903810701880755,0.17287421398291958,0.754340261220932,1.245659738779068,7.488246459960937,497.6256057492207
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,127,2.2856472720899728,0.8735743109385172,0.44008002082506814,0.87037443490523,2.5784948393702507,3286.1062534141543,1000.0,0.4943430081122287,1.0,30278,454,78,136,1.2976555228233337,0.0,1.9910957096026103,0.0,4.17488619685173,488.89986698150636,1.2976555228233337,0.0,292.75551986694336,0.0,0.7023444771766663,0.0,292.75551986694336,0.0,18788.54316918032,0.0,1.9910957096026103,0.17306798931369888,0.7023444771766663,1.2976555228233337,15.61362772623698,1002.0556356896171
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,128,2.2856472720899728,0.8739909799893697,0.43891417582829795,0.8415336606548728,2.0144591132799783,3316.206298751831,1000.0,0.5843480389481175,1.0,30147,368,126,83,1.2582213878631592,0.0,1.9917086585133776,0.0,4.377074400583903,1544.8187010920049,1.2582213878631592,0.0,283.87630462646484,0.0,0.7417786121368408,0.0,283.87630462646484,0.0,22424.27229937988,0.0,1.9917086585133776,0.17300933161774334,0.7417786121368408,1.2582213878631592,11.355052185058593,896.9708919751953
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,129,2.2856472720899728,0.8734479808807373,0.4414937057097753,0.8724983264621825,2.579033864869012,3418.5903389167784,1000.0,0.5368323276608303,1.0,30488,623,45,170,1.2474243839581807,0.0,1.992621026372603,0.0,6.534941302405463,491.84708218574525,1.2474243839581807,0.0,281.3777889675564,0.0,0.7525756160418192,0.0,281.3777889675564,0.0,18286.60496491195,0.0,1.992621026372603,0.17310477841863295,0.7525756160418192,1.2474243839581807,16.882667338053384,1097.1962978947167
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,130,2.2856472720899728,0.8734816459814707,0.4421634488304456,0.9405981212045899,2.651131575757807,3459.6968885993956,1000.0,0.5678754291528952,1.0,30199,337,91,115,1.2723646326498552,0.0,1.993143181137552,0.0,6.585542678833008,1441.329405066967,1.2723646326498552,0.0,286.9390120072798,0.0,0.7276353673501448,0.0,286.9390120072798,0.0,18139.365341085384,0.0,1.993143181137552,0.17315115232388462,0.7276353673501448,1.2723646326498552,10.521097106933594,665.1100625064643
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,131,2.2856472720899728,0.8732909786701203,0.44315713355938596,0.8545850008958682,2.8501047654585405,3544.075027751923,1000.0,0.7119147038852545,1.0,30302,353,53,154,1.2894817184318195,0.0,1.993617081303934,0.0,10.478304256092418,1759.9027039670943,1.2894817184318195,0.0,291.2570884011009,0.0,0.7105182815681804,0.0,291.2570884011009,0.0,17318.35465378942,0.0,1.993617081303934,0.17323846054381914,0.7105182815681804,1.2894817184318195,10.679426574707032,635.006337305612
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,132,2.2856472720899728,0.8728946445385615,0.4449075515071551,0.7595632691966943,2.4181681240306183,3675.463299560547,1000.0,0.30556509838630586,1.0,29987,382,152,63,1.3152988482924068,0.0,1.9942858587948051,0.0,5.644283434923957,4846.88529194355,1.3152988482924068,0.0,296.68212172564336,0.0,0.6847011517075932,0.0,296.68212172564336,0.0,17691.07133663479,0.0,1.9942858587948051,0.17328838572336178,0.6847011517075932,1.3152988482924068,16.811986897786458,1002.4940424093052
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,133,2.2856472720899728,0.8723506450653076,0.4480842191974322,0.9159268639175586,2.9235303612316357,4167.890532054901,1000.0,0.5551031226789851,1.0,30503,620,47,166,1.2654224844539868,0.0,1.9950945479671005,0.0,7.772160025203929,1809.1842273426055,1.2654224844539868,0.0,285.4314072552849,0.0,0.7345775155460134,0.0,285.4314072552849,0.0,16838.545213850946,0.0,1.9950945479671005,0.17346607988097212,0.7345775155460134,1.2654224844539868,16.174446411132813,954.1842287848871
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,134,2.2856472720899728,0.8722819793224335,0.4495646931727727,0.9285395085576479,2.600167218844096,4322.373123474121,1000.0,0.6969350914807948,1.0,30472,591,65,146,1.294325828552246,0.0,1.9957491175023647,0.0,4.771858167648316,1653.867989602089,1.294325828552246,0.0,291.9110555013021,0.0,0.7056741714477539,0.0,291.9110555013021,0.0,18251.18899142316,0.0,1.9957491175023647,0.17355776433960401,0.7056741714477539,1.294325828552246,14.595552775065103,912.559449571158
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,135,2.2856472720899728,0.8721216466029486,0.45056511610746386,0.8991259706298993,2.5270644649863243,4502.344760303497,1000.0,0.44347832270717985,1.0,30269,392,56,155,1.342560640970866,0.0,1.9963809594471975,0.0,7.005695088704427,1701.983089442253,1.342560640970866,0.0,303.19447021484376,0.0,0.6574393590291341,0.0,303.19447021484376,0.0,16919.835478050863,0.0,1.9963809594471975,0.17365275509206662,0.6574393590291341,1.342560640970866,15.159723510742188,845.9917739025433
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,136,2.2856472720899728,0.8722306466102601,0.4513715969522794,0.9500912885785264,2.3088038712739944,4673.681734409332,1000.0,0.6800778922349493,1.0,30323,463,90,118,1.3303838434318702,0.0,1.9968647409688647,0.0,5.852338592211406,4078.225655875206,1.3303838434318702,0.0,300.093510945638,0.0,0.6696161565681299,0.0,300.093510945638,0.0,20977.39532858683,0.0,1.9968647409688647,0.1736873969634065,0.6696161565681299,1.3303838434318702,12.00374043782552,839.0958131434732
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,137,2.2856472720899728,0.8715239791075389,0.45618411878744763,0.8639834797539667,3.078883535721723,5176.681806020737,1000.0,0.612927632448856,1.0,30667,723,19,193,1.2873641392763924,0.0,1.9975869749021111,0.0,9.833638135124655,150.87273223876954,1.2873641392763924,0.0,290.8003683651195,0.0,0.7126358607236076,0.0,290.8003683651195,0.0,17460.957138760034,0.0,1.9975869749021111,0.1739909450126933,0.7126358607236076,1.2873641392763924,16.478687540690103,989.4542378630686
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,138,2.2856472720899728,0.8714213126897812,0.4571480505665143,0.9243713311595724,2.8178894978303175,5170.680229949951,1000.0,0.5974964894253539,1.0,30189,350,96,113,1.2779847062551057,0.0,1.998155654481562,0.0,10.476119114802433,1107.5834994268416,1.2779847062551057,0.0,288.3097322904147,0.0,0.7220152937448941,0.0,288.3097322904147,0.0,19680.495540681182,0.0,1.998155654481562,0.17411033723246078,0.7220152937448941,1.2779847062551057,12.493421732584636,852.8214734295177
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,139,2.2856472720899728,0.8710599793990453,0.45861223369836807,0.9211581439203922,2.6517784385120167,5290.814968090057,1000.0,0.6062012592208607,1.0,30504,618,47,167,1.2902472124380224,0.0,1.9989072643005052,0.0,5.740523184047026,521.9635942292214,1.2902472124380224,0.0,291.35713285558364,0.0,0.7097527875619776,0.0,291.35713285558364,0.0,19782.259874137013,0.0,1.9989072643005052,0.1742538828564984,0.7097527875619776,1.2902472124380224,16.510237528483074,1120.9947262010974
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,140,2.2856472720899728,0.8713289781411488,0.45808037678400676,0.8989488169348101,2.5622603459791704,5354.2058085823055,1000.0,0.38975630792164323,1.0,30224,232,30,176,1.2374372482299805,0.0,1.999467301947556,0.0,7.595291787927801,881.8801651287079,1.2374372482299805,0.0,278.9061196067116,0.0,0.7625627517700195,0.0,278.9061196067116,0.0,21244.447680944068,0.0,1.999467301947556,0.17428898757352113,0.7625627517700195,1.2374372482299805,10.22655771891276,778.9630816346157
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,141,2.2856472720899728,0.8706343092521032,0.4624707339207331,0.8073074353748291,2.9981013759970665,5445.007773590088,1000.0,0.40290226019592557,1.0,30126,337,85,128,1.241741232573986,0.0,2.000328190329261,0.0,7.510704934597015,2900.4623778343203,1.241741232573986,0.0,280.3911361694336,0.0,0.758258767426014,0.0,280.3911361694336,0.0,18131.938198726075,0.0,2.000328190329261,0.17443000406579795,0.758258767426014,1.241741232573986,14.954193929036458,967.0367039320573
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,142,2.2856472720899728,0.8708479813734691,0.4616159931818644,0.864557781633329,2.1665067076683044,5811.616232910156,1000.0,0.6535964979824993,1.0,30216,319,72,137,1.3222557393213112,0.0,2.0070987476141715,0.0,3.830686608950297,2933.9099462389945,1.3222557393213112,0.0,298.48952229817706,0.0,0.6777442606786886,0.0,298.48952229817706,0.0,21193.686442888713,0.0,2.0070987476141715,0.1306489783611587,0.6777442606786886,1.3222557393213112,11.939580891927083,847.7474577155485
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,143,2.2856472720899728,0.8708163112401962,0.46243850598732633,0.8235368567369339,2.6133376019341603,6177.3456688690185,1000.0,0.5790366649566882,1.0,30299,431,72,138,1.3074879454714912,0.0,2.007691589469706,0.0,6.1362753595624655,1100.6397173976898,1.3074879454714912,0.0,295.42221287318637,0.0,0.6925120545285088,0.0,295.42221287318637,0.0,20249.192959157488,0.0,2.007691589469706,0.13077675562509364,0.6925120545285088,1.3074879454714912,13.786369934082032,944.9623380940163
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,144,2.2856472720899728,0.8708036450544993,0.4628850461045901,0.9204788223688242,2.4756357127969917,6289.91304523468,1000.0,0.7831197093999048,1.0,30283,404,87,120,1.3143713880668988,0.0,2.008141979323325,0.0,4.99622934514826,567.0566266059875,1.3143713880668988,0.0,296.13564508611506,0.0,0.6856286119331013,0.0,296.13564508611506,0.0,22031.420570783004,0.0,2.008141979323325,0.1308162573863792,0.6856286119331013,1.3143713880668988,10.858306986490886,807.8187542620435
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,145,2.2856472720899728,0.8704733081658681,0.4646974079807599,0.8380958180750283,2.7323071882128716,6336.308260536194,1000.0,0.3749029485662326,1.0,30116,358,97,115,1.2888646684587002,0.0,2.0088377107574633,0.0,6.287641704082489,4913.826662397385,1.2888646684587002,0.0,290.4673595428467,0.0,0.7111353315412998,0.0,290.4673595428467,0.0,20296.390268820032,0.0,2.0088377107574633,0.13085527008785972,0.7111353315412998,1.2888646684587002,15.491592508951824,1082.4741476704016
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,146,2.2856472720899728,0.8702363107601802,0.46574848423401516,0.7900819724708733,2.4144995874828763,7091.770869197845,1000.0,0.47664100686864874,1.0,30421,585,56,158,1.317217133111424,0.0,2.009565751041946,0.0,3.0181981722513833,413.012015748024,1.317217133111424,0.0,297.4120635986328,0.0,0.682782866888576,0.0,297.4120635986328,0.0,22464.266713641944,0.0,2.009565751041946,0.13083162549910668,0.682782866888576,1.317217133111424,17.84472381591797,1347.8560028185168
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,147,2.2856472720899728,0.8696213112274805,0.46962449143330254,0.882448298798678,2.5815980779497245,7100.123440284729,1000.0,0.46784844879699794,1.0,30494,611,22,193,1.302138654809249,0.0,2.010346509145339,0.0,3.9469351266559802,235.5485675597191,1.302138654809249,0.0,293.90357409025495,0.0,0.6978613451907509,0.0,293.90357409025495,0.0,19911.752368874593,0.0,2.010346509145339,0.13086021342869605,0.6978613451907509,1.302138654809249,18.613893025716145,1261.0776500287243
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,148,2.2856472720899728,0.8696243107318878,0.46983872443437574,0.9376198794783147,2.6548763045242856,7123.8984922027585,1000.0,0.6976760230794172,1.0,30575,597,27,183,1.3156600461474486,0.0,2.0109863614207133,0.0,4.688770464488438,211.76064802765848,1.3156600461474486,0.0,297.02805873325894,0.0,0.6843399538525513,0.0,297.02805873325894,0.0,19006.76402213451,0.0,2.0109863614207133,0.13098319606379508,0.6843399538525513,1.3156600461474486,13.861309407552083,886.9823210329438
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,149,2.2856472720899728,0.8692666453123092,0.4716943712035815,0.9358402042246592,2.9105036343847,7156.827165317535,1000.0,0.6291833714226901,1.0,30328,434,61,149,1.27471690092768,0.0,2.01164702068002,0.0,7.8967768124171664,4622.965410552025,1.27471690092768,0.0,287.69991411481584,0.0,0.7252830990723201,0.0,287.69991411481584,0.0,20124.994831528365,0.0,2.01164702068002,0.13102692442911926,0.7252830990723201,1.27471690092768,13.42599599202474,939.1664254713237
