algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,krum_score_honest,krum_score_attacker
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,50,0.0,0.7705709789693356,1.1943689483404158,0.8382174688405079,0.0371887437812984,3.8640446293354036,,0.6640713358014587,0.972850323260856,30374,430,37,175,282.8168185026651,3269.7744085693357
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,51,0.0,0.7693186467885971,1.1301772334178288,0.9607381760119934,0.0739035883359611,4.209814884066581,,0.5975848685664933,0.9838211747366713,30302,402,82,128,633.412903714925,3823.8571520996093
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,52,0.0,0.7635416478663682,1.636395693421364,0.8847605356893417,0.07639532338827848,6.580403652787209,,0.5775547922325669,0.9839155601686281,30194,575,206,5,1673.2403635143733,7990.435419921875
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,53,0.0,0.7531103158990542,129.24109344124793,0.8704605178423745,0.0971599905192852,28.5454519367218,,0.6658192850529708,0.966539054460226,30148,549,207,2,32951.68668366598,36346.939545898436
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,54,0.0,0.7403916485855977,5448.717977330684,0.8914981308834808,0.4962236489045123,186.0470632171631,,0.538773125899717,0.9822915675334302,30320,760,208,6,166507.04023839143,260714.11328125
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,55,0.0,0.7303576484819253,216752.41575003584,0.9134619051643484,3.0060191951257487,1193.9885333251952,,0.5974987912445179,0.9733724844012005,30108,494,206,4,6077263.698566997,8960398.18
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,56,0.0,0.7211929820974667,7695046.794109437,0.9211388332274408,18.28045171391219,7989.750969238281,,0.6149554943003991,0.9702350574177289,30001,356,207,2,223118857.6018961,294091202.8
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,57,0.0,0.7132196484009424,377643685.6109423,0.8272707660959995,95.24056514904524,52118.88125,,0.3410062643814403,0.9805735421054869,30150,690,206,10,10177965567.255459,11679801676.8
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,58,0.0,0.686890316431721,25270520001.675976,0.8850320405716916,700.7984548176142,337011.35765625,,0.4732114977098394,0.9789658062226522,30473,1082,212,9,731270471680.0077,674732731269.12
krum,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,59,0.0,0.6845296500623226,701426475212.2357,0.8921455339197387,7457.234049807607,2168022.250625,,0.49798000054576835,0.9799203108771442,30138,554,205,5,19967190972325.387,21968869764628.48
