algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,noise_norm_honest,noise_norm_attacker,nsr_honest,nsr_attacker,eps_n_honest,eps_n_attacker,trust_honest,trust_attacker,n_dp_norm_honest,n_dp_norm_attacker,krum_score_honest,krum_score_attacker,sigma_n_honest,sigma_n_attacker,sigma_dp_honest,sigma_dp_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,118,7.078200854002474,0.8602493107318878,3.88559855312109,0.8290894629426521,4.161321043968201,5737.327110543251,1000.0,0.5059704025982381,1.0,30822,1064,21,199,135.72484436035157,0.0,5867.189527563041,0.0,4.952396264446422,0.0,0.6848154199123383,0.0,135.72484252929686,0.0,8.406285972595215,59.877116866111756,0.6013685843426378,0.0,0.6013685843426378,0.0,4.952396264446422,1.3287068825858233,0.6848154199123383,0.6013685843426378,11.310403544108073,488.93246063025356
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,119,7.078200854002474,0.8606419787804286,3.2381960346301395,0.8855485356819157,3.3399590075016024,5765.389505195618,1000.0,0.4869572123141716,1.0,30457,672,59,158,135.43054275512696,0.0,7952.539419292609,0.0,5.011975549824215,0.0,0.7385601222515106,0.0,135.43055572509766,0.0,6.531482696533203,3753.317599649429,0.6002290721471659,0.0,0.6002290721471659,0.0,5.011975549824215,1.3139452232683382,0.7385601222515106,0.6002290721471659,9.028703715006511,530.1692946195072
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,120,7.078200854002474,0.8590356449286143,5.1028573019305865,0.8504391756744537,4.083542307217916,5858.622579164505,1000.0,0.5484040011774177,1.0,30625,808,39,178,135.43089076450892,0.0,6991.390881950866,0.0,5.05622957695626,0.0,0.7229671698241007,0.0,135.43089149111793,0.0,6.916733832586379,95.66360518217087,0.6002290721471659,0.0,0.6002290721471659,0.0,5.05622957695626,1.3192959196180345,0.7229671698241007,0.6002290721471659,9.480162404378255,489.3973617365607
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,121,7.078200854002474,0.8589206451177597,3.505788632829984,0.866103042239083,3.974743562586167,5860.974067721367,1000.0,0.507720018617305,1.0,30295,512,86,129,135.31996334300322,0.0,5638.769278141005,0.0,5.080065116425723,0.0,0.6426063618239235,0.0,135.31995705997244,0.0,7.212829954483929,699.5255763673782,0.6002290721471661,0.0,0.6002290721471661,0.0,5.080065116425723,1.3337479595478432,0.6426063618239235,0.6002290721471661,7.668130900065104,319.5302590946569
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,122,7.078200854002474,0.8587429775794347,2.5199986987312637,0.8669863622075361,4.799654630514292,5908.528757147789,1000.0,0.5574481858826774,1.0,30263,369,68,142,135.40401869553787,0.0,6972.492025130048,0.0,5.1127077525836295,0.0,0.7488029599189758,0.0,135.40400578425482,0.0,21.580055530254658,1274.151664748192,0.6002290721471661,0.0,0.6002290721471661,0.0,5.1127077525836295,1.331748353900694,0.7488029599189758,0.6002290721471661,5.867506917317709,302.1413210889687
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,123,7.078200854002474,0.8592666427294413,2.5813870697220165,0.879579414177188,4.584064642588298,5933.576962585449,1000.0,0.4593805520322893,1.0,30044,223,120,85,135.37518649631076,0.0,5431.161403838644,0.0,5.125371716377945,0.0,0.6459204736683104,0.0,135.37514411078558,0.0,11.82064946492513,25385.140631942748,0.6002290721471661,0.0,0.6002290721471661,0.0,5.125371716377945,1.3387723403837735,0.6459204736683104,0.6002290721471661,4.061254323323568,162.93484211515934
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,124,7.337780494692803,0.8598496433099111,2.8658213031291964,0.9730269116309505,2.6828705535994635,7117.107103843689,1000.0,0.5264960235086719,1.0,30123,221,82,124,135.3625725640191,0.0,7139.259380112246,0.0,5.158323465017888,0.0,0.594595939748817,0.0,135.36263020833334,0.0,4.226569003529018,4378.783004703521,0.6003951396671773,0.0,0.6003951396671773,0.0,5.158323465017888,1.323335375309764,0.594595939748817,0.6003951396671773,4.06087890625,214.17778140336736
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,125,7.337780494692803,0.8595146449406942,2.6120299781362215,0.9406848561059465,3.92803213596344,7246.999957656861,1000.0,0.7117874476445178,1.0,30452,581,72,139,135.44281107584635,0.0,8528.3829480693,0.0,5.191700185816317,0.0,0.7715495427449545,0.0,135.44275410970053,0.0,12.400269190470377,2846.450242176056,0.6002290721471663,0.0,0.6002290721471663,0.0,5.191700185816317,1.320000365671008,0.7715495427449545,0.6002290721471663,6.772137705485026,426.4191474034649
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,126,7.337780494692803,0.859695312778155,2.696512164970239,0.9177222907397705,4.201794877648354,7350.668223862648,1000.0,0.6399235284391533,1.0,30011,225,139,65,135.30487060546875,0.0,8154.116069457423,0.0,5.2058156205902595,0.0,0.7293916940689087,0.0,135.30488395690918,0.0,18.072027802467346,2444.4256775188446,0.6002290721471661,0.0,0.6002290721471661,0.0,5.2058156205902595,1.3237605953995555,0.7293916940689087,0.6002290721471661,3.6081302388509116,217.44309518553126
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,127,7.337780494692803,0.8586359790960948,2.529694910546144,0.8692447900648377,4.31667909771204,7427.904906730651,1000.0,0.4934811723904792,1.0,30278,454,78,136,135.42504405975342,0.0,7128.451741364059,0.0,5.2574642801425275,0.0,0.6613229122012854,0.0,135.4249963760376,0.0,9.64378547668457,949.5666121864319,0.6002290721471661,0.0,0.6002290721471661,0.0,5.2574642801425275,1.291199841901446,0.6613229122012854,0.6002290721471661,7.222666473388672,380.1840928727498
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,128,7.337780494692803,0.8595359796285629,2.5983019253611563,0.8398340161184772,2.53203692038854,7536.453240356445,1000.0,0.5805355909998798,1.0,30146,370,127,81,135.43259811401367,0.0,10449.658515733676,0.0,5.300351168470185,0.0,0.7372089649240176,0.0,135.43261082967123,0.0,5.135382771492004,5666.731160201431,0.6002290721471661,0.0,0.6002290721471661,0.0,5.300351168470185,1.2669591020515498,0.7372089649240176,0.6002290721471661,5.417304433186849,417.98634062934707
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,129,7.337780494692803,0.8587599794069926,2.6476836463809015,0.8742808576564784,3.503494534227583,7773.425928478241,1000.0,0.5382753291038318,1.0,30500,610,33,183,135.4036398993598,0.0,8192.994011102775,0.0,5.326210499546973,0.0,0.7271932032373216,0.0,135.40364922417535,0.0,7.938574128680759,1147.1427502441406,0.600229072147166,0.0,0.600229072147166,0.0,5.326210499546973,1.278424497944248,0.7271932032373216,0.600229072147166,8.124218953450521,491.57964066616626
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,130,7.337780494692803,0.8587376459439595,2.5969451013207436,0.9407745574957695,3.9812699881466953,7824.324724369049,1000.0,0.5680735893941345,1.0,30199,337,91,115,135.35843311656606,0.0,7905.249954855626,0.0,5.35321595983443,0.0,0.7137260707941923,0.0,135.35839150168678,0.0,12.204044602134012,4584.432320358753,0.6002290721471661,0.0,0.6002290721471661,0.0,5.35321595983443,1.2649410459466839,0.7137260707941923,0.6002290721471661,4.963141021728515,289.8591650113729
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,131,7.340881884132806,0.8584783105055491,2.554447053472201,0.8596036928485933,4.24057936668396,8006.316286258698,1000.0,0.7166454251413994,1.0,30302,353,53,154,135.58177462491122,0.0,7005.869558956425,0.0,5.3817467982647305,0.0,0.6739801385185935,0.0,135.58178433504972,0.0,17.690202539617363,6658.29700987339,0.6002290721471661,0.0,0.6002290721471661,0.0,5.3817467982647305,1.2561699913123665,0.6739801385185935,0.6002290721471661,4.971332092285156,256.8818838284023
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,132,7.46531470692319,0.8576343109210333,2.5077631694078444,0.7570422607933329,3.6734426792930153,8305.535772666932,1000.0,0.30417007397337864,1.0,29988,382,151,63,135.38100927016313,0.0,7275.168809533953,0.0,5.428820747375929,0.0,0.6818896181443158,0.0,135.38102273380056,0.0,11.663127562578987,15464.43169675827,0.6002290721471661,0.0,0.6002290721471661,0.0,5.428820747375929,1.2263547479239787,0.6818896181443158,0.6002290721471661,7.671591288248698,412.25956587359065
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,133,7.46531470692319,0.8565539789199829,2.565895538429419,0.9166519613525264,4.604354129118078,9163.52192527771,1000.0,0.5559464707709101,1.0,30503,619,47,167,135.3892822265625,0.0,7028.406332113335,0.0,5.462623068364165,0.0,0.7113006956437055,0.0,135.3892561968635,0.0,13.644837716046501,5963.4006673145295,0.6002290721471661,0.0,0.6002290721471661,0.0,5.462623068364165,1.221284829326807,0.7113006956437055,0.6002290721471661,7.672057851155599,398.27635881975567
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,134,7.46531470692319,0.8564919761816661,2.6199413625399273,0.9279587099788354,4.133258271217346,9451.121809139251,1000.0,0.6960869956253826,1.0,30472,591,65,146,135.38201293945312,0.0,7221.637786631575,0.0,5.505655281694512,0.0,0.6847436745961507,0.0,135.3819844563802,0.0,6.604356074333191,5089.42031589508,0.6002290721471663,0.0,0.6002290721471663,0.0,5.505655281694512,1.1883429835146646,0.6847436745961507,0.6002290721471663,6.76909922281901,361.08188933157874
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,135,7.46531470692319,0.8562616459528605,2.54497956186533,0.9047152812377534,3.4952090660731,9670.224600639343,1000.0,0.44744785675735904,1.0,30269,391,56,156,135.54153137207032,0.0,7193.567793103141,0.0,5.526433892817482,0.0,0.6037638107935588,0.0,135.54149068196614,0.0,5.87015069325765,5306.517449150086,0.6002290721471663,0.0,0.6002290721471663,0.0,5.526433892817482,1.1994690365679717,0.6037638107935588,0.6002290721471663,6.777074534098308,359.6783896551571
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,136,7.524732807071143,0.8564319785435994,8.376963554620742,0.94954955281291,3.2481964329878488,10034.341823043824,1000.0,0.6793005586477928,1.0,30323,464,90,117,135.3949292500814,0.0,9285.08631287797,0.0,5.5445820698309,0.0,0.6527551878243685,0.0,135.39488728841147,0.0,8.027016480763754,13716.930761098862,0.6002290721471661,0.0,0.6002290721471661,0.0,5.5445820698309,1.2015511046812903,0.6527551878243685,0.6002290721471661,5.415795491536458,371.4034525151188
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,137,7.6491656298615265,0.8550549785296122,2.9664637481172877,0.8628917812750267,4.943220587337718,10716.660814590454,1000.0,0.6129774228621107,1.0,30667,721,19,195,135.58199265423943,0.0,7463.186841342188,0.0,5.584750205319183,0.0,0.6823957036523258,0.0,135.5820285572725,0.0,21.65872091405532,276.0169714975357,0.6002290721471661,0.0,0.6002290721471661,0.0,5.584750205319183,1.1788885384332153,0.6823957036523258,0.6002290721471661,7.682981618245443,422.91392100939066
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,138,7.6491656298615265,0.8548399772246679,2.54556813766559,0.92087362337379,4.855599678479708,10743.56905319214,1000.0,0.5933748096960142,1.0,30189,350,96,113,135.4080564058744,0.0,7817.513973593285,0.0,5.614697599818093,0.0,0.7097379519389226,0.0,135.40809396597055,0.0,28.330785751342773,2836.3720775032043,0.6002290721471661,0.0,0.6002290721471661,0.0,5.614697599818093,1.1677543433272597,0.7097379519389226,0.6002290721471661,5.867684071858724,338.758938855709
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,139,7.6491656298615265,0.8539496451616287,4.428819245795409,0.9211581439203922,4.228696893243229,10972.587320384979,1000.0,0.6062012592208607,1.0,30504,618,47,167,135.5242291618796,0.0,7984.986526024458,0.0,5.650627723192253,0.0,0.6692731976509094,0.0,135.52423993278953,0.0,14.73378579756793,1258.4321729564667,0.6002290721471661,0.0,0.6002290721471661,0.0,5.650627723192253,1.1580342235865004,0.6692731976509094,0.6002290721471661,7.679706929524739,452.4825698080526
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,140,7.6491656298615265,0.8551479782660802,2.6082906114061672,0.8989488169348101,3.0536490245298906,11022.706605854035,1000.0,0.38975630792164323,1.0,30224,232,30,176,135.28200322931463,0.0,9447.82089978646,0.0,5.666016448961791,0.0,0.7124762806025419,0.0,135.28198658336294,0.0,9.577646407214077,2453.5394426727294,0.6002290721471661,0.0,0.6002290721471661,0.0,5.666016448961791,1.1622470264713387,0.7124762806025419,0.6002290721471661,4.960339508056641,346.4200996588369
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,141,7.773598452651912,0.8540019772450129,2.7823228251934053,0.8099065256932175,4.712978899478912,11105.556522083283,1000.0,0.40409273638640175,1.0,30126,337,85,128,135.53032302856445,0.0,8425.458644720842,0.0,5.687404386550748,0.0,0.7512073442339897,0.0,135.53030681610107,0.0,14.529779314994812,9967.678030166626,0.6002290721471661,0.0,0.6002290721471661,0.0,5.687404386550748,1.1685181818438106,0.7512073442339897,0.6002290721471661,7.228283030192057,449.35779438511156
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,142,7.773598452651912,0.8546953123807907,2.4827907940745355,0.864557781633329,2.8361110538244247,11667.96763502121,1000.0,0.6535964979824993,1.0,30216,319,72,137,135.51366678873697,0.0,8576.787141460574,0.0,5.725348052046661,0.0,0.6025370868543783,0.0,135.51366424560547,0.0,5.123497081299623,10276.525802698136,0.6002290721471661,0.0,0.6002290721471661,0.0,5.725348052046661,1.1203504847472385,0.6025370868543783,0.6002290721471661,5.420546569824219,343.07148565842294
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,143,7.773598452651912,0.8542589803536733,2.436752932568391,0.8239936153517782,4.079037853649685,12295.871871376037,1000.0,0.5797365206565439,1.0,30271,458,100,111,135.62001473563058,0.0,8569.357678490858,0.0,5.744045512564296,0.0,0.6720269407544818,0.0,135.6200725010463,0.0,16.210865838187082,2756.9099364089966,0.6002290721471661,0.0,0.6002290721471661,0.0,5.744045512564296,1.1239736536843294,0.6720269407544818,0.6002290721471661,6.328936716715495,399.90335832957345
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,144,7.773598452651912,0.854024312098821,2.6872799854477245,0.9205059203663843,3.838331612673673,12375.192906723023,1000.0,0.7831644378270951,1.0,30283,404,87,120,135.2560674493963,0.0,8542.261522552086,0.0,5.772931681197082,0.0,0.6438107490539551,0.0,135.25609796697444,0.0,10.075114250183105,1202.3677048873901,0.6002290721471661,0.0,0.6002290721471661,0.0,5.772931681197082,1.0905136446858321,0.6438107490539551,0.6002290721471661,4.959390258789062,313.2162558269098
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,145,7.773598452651912,0.8536843105157217,2.8631044501066207,0.8391255663587811,4.0807395577430725,12519.798754749298,1000.0,0.37582507971377355,1.0,30116,357,97,116,135.27365684509277,0.0,8633.878705678793,0.0,5.804853909956739,0.0,0.6885490827262402,0.0,135.27369117736816,0.0,10.927572131156921,18317.302860064505,0.6002290721471661,0.0,0.6002290721471661,0.0,5.804853909956739,1.075519685148243,0.6885490827262402,0.6002290721471661,7.214596862792969,460.47353096953566
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,146,7.773598452651912,0.8529786455631256,3.769975915849209,0.7900819724708733,3.5114631387922497,13669.07770969391,1000.0,0.47664100686864874,1.0,30421,585,56,158,135.52177937825522,0.0,9647.753474982943,0.0,5.8505925411162645,0.0,0.6618296371565925,0.0,135.5217785305447,0.0,4.278558678097195,863.0610441207886,0.600229072147166,0.0,0.600229072147166,0.0,5.8505925411162645,1.0375627976629713,0.6618296371565925,0.600229072147166,8.131306711832682,578.8652084989765
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,147,7.773598452651912,0.8521083122491837,2.626275075475375,0.8834100836470898,3.99228603902616,13699.318157157897,1000.0,0.4680987755708703,1.0,30492,612,24,192,135.47033048930922,0.0,7744.197615520102,0.0,5.882522211743417,0.0,0.6713543048030451,0.0,135.47031763980263,0.0,6.9956411060534025,448.26013715982435,0.600229072147166,0.0,0.600229072147166,0.0,5.882522211743417,1.028711991014969,0.6713543048030451,0.600229072147166,8.579786783854166,490.4658489829397
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,148,7.773598452651912,0.851891980568568,2.7961230793595315,0.9376198794783147,4.322509782654898,13588.961335220338,1000.0,0.6976760230794172,1.0,30571,601,31,179,135.5168010166713,0.0,8122.203997757763,0.0,5.901809964218199,0.0,0.6790106275251934,0.0,135.51678466796875,0.0,14.311353955950056,450.90164796829225,0.6002290721471661,0.0,0.6002290721471661,0.0,5.901809964218199,1.033581148949597,0.6790106275251934,0.6002290721471661,6.324116617838541,379.03618656202894
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,149,7.773598452651912,0.8509419769048691,2.6090433009465537,0.9346982289160174,4.80445442029408,13730.481420516968,1000.0,0.6277865124676917,1.0,30328,434,61,149,135.46749986921037,0.0,8213.262226505109,0.0,5.925517354910082,0.0,0.7180025236947196,0.0,135.46749114990234,0.0,14.586701665605817,17059.016469774248,0.6002290721471661,0.0,0.6002290721471661,0.0,5.925517354910082,1.028912380346038,0.7180025236947196,0.6002290721471661,6.321816253662109,383.28557057023846
