algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,56,0.0,0.8189064801670611,300295042.852868,0.1802600472813239,45.46483841889072,77704.301015625,,0.2855902777777778,0.0856980056980057,1316,243,8810,43
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,57,0.0,0.8084779799357057,61645570891.32407,0.10989350543112503,380.28763086542955,825513.626875,,0.15574139912375207,0.06409280717763645,1339,580,9080,219
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,58,0.0,0.7934702292084694,9742889030640.36,0.10631880050565327,7150.467302041236,9086282.36,,0.17431139122315592,0.05838878353160357,1286,870,9377,215
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,59,0.0,0.7811932314001023,1041260195128109.0,0.1157634586336662,106181.67304164238,91654140.56,,0.3650294150294151,0.06978960381623457,1536,628,8942,94
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,60,0.0,0.7697457297891378,1.1758253092517931e+17,0.13493460648475575,1101327.7938318558,1013386810.88,,0.29944984682836345,0.08224069247131499,1815,643,8664,40
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,61,0.0,0.7624912305362522,9.779637446183834e+18,0.1991643688226149,10988718.718791418,10154705059.84,,0.27324585137085133,0.17078673573029782,1290,544,9105,115
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,62,0.0,0.7539459804072977,1.1039143969343769e+21,0.14275543497514404,95584503.30506133,113387788124.16,,0.17007575757575757,0.08833935595014712,1905,531,8450,136
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,63,0.0,0.7421899807453155,1.6973678534138108e+23,0.08187588552264455,954355432.5139642,1152132614717.44,,0.06327738927738927,0.0961965811965812,1638,658,8789,195
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,64,0.0,0.7239492321386933,2.6217037737692075e+25,0.06442371028197509,14687929526.046337,12547063126425.6,,0.1586836443979301,0.03819316831112851,827,1145,10080,60
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,65,0.0,0.7128812313824892,2.5113344199717885e+27,0.08834294791437537,197385297112.80038,128214668232622.08,,0.15513125763125765,0.053270694523982094,1094,902,9586,116
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,66,0.0,0.7158967315405608,8.882321725725486e+28,0.2518709002238788,1965781336048.4763,1418891344436265.0,,0.2903781512605042,0.152440839529215,1652,293,8524,129
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,67,0.0,0.7108352320082486,1.509378265441132e+31,0.14744245041832527,5877304097677.402,1.391590433137623e+16,,0.11694223985890652,0.1570557767906244,1197,402,9036,169
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,68,0.0,0.7005444810912013,inf,0.15239984848872562,113762406937104.08,1.6529001610806822e+17,,0.16406028966770655,0.14811405120392593,1580,629,8848,225
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,69,0.0,0.7011602324806154,inf,0.20083206129717757,1555086905440256.0,1.5879492202479905e+18,,0.25,0.10831925675675676,1722,149,8317,42
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,70,0.0,0.6986897324770689,nan,0.17669905787846818,5846658261816573.0,inf,,0.3412384716732543,0.10858664513084341,2240,351,7983,42
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,71,0.0,0.6943167314119637,nan,0.4331915141462802,nan,nan,,0.6380293194718808,0.31266624252357944,3689,531,6688,64
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,72,0.0,0.6908067342452705,nan,0.4809447511381065,nan,nan,,0.8117511520737327,0.35030111121883273,3691,344,6530,127
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,73,0.0,0.682702732719481,nan,0.3895280715692326,nan,nan,,0.26728801164790644,0.2967222056315293,3645,587,6732,118
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,74,0.0,0.6822422335110605,nan,0.5291400995901975,nan,nan,,0.335767484067469,0.4281929440769746,3695,454,6621,140
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,75,0.0,0.6697939828597009,nan,0.48904404210689145,nan,nan,,0.43375071140686366,0.379172986806875,3685,512,6660,87
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,76,0.0,0.6611889831349254,nan,0.4332096548685244,nan,nan,,0.28437362532386823,0.3167015042425082,3712,344,6474,86
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,77,0.0,0.6615162333287299,nan,0.42894494981814585,nan,nan,,0.3180664914016948,0.31419436662416783,3681,539,6688,132
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,78,0.0,0.6564257338270545,nan,0.4650510546812437,nan,nan,,0.4906280009710076,0.32856817968701846,3718,598,6739,25
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,79,0.0,0.6551362338289618,nan,0.4529074447016075,nan,nan,,0.33489298316884525,0.3327062858312858,3743,262,6394,151
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,80,0.0,0.6382987338118256,nan,0.41452143299818206,nan,nan,,0.42878668850249,0.3026750445170224,3560,945,7166,91
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,81,0.0,0.6320017333142459,nan,0.41766905844927255,nan,nan,,0.37139296380230374,0.32063886377853595,3691,559,6696,74
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,82,0.0,0.6334704844094813,nan,0.36410256410256414,nan,nan,,0.21969696969696972,0.25162337662337664,3872,49,6067,6
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,83,0.0,0.6198317346349359,nan,0.38670092935564576,nan,nan,,0.322553493092841,0.2764981141660908,3712,470,6598,78
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,84,0.0,0.5973197346460074,nan,0.3388536180847724,nan,nan,,0.3781389523197479,0.26238382877474126,3560,999,7155,106
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,85,0.0,0.5988219853490591,nan,0.5038393490567403,nan,nan,,0.4547218025478895,0.37829030053138707,3692,368,6557,101
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,86,0.0,0.5828089875169098,nan,0.278886503555163,nan,nan,,0.2444962815333876,0.19979727948306683,3623,606,6785,58
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,87,0.0,0.5766234857216478,nan,0.4246973518351006,nan,nan,,0.4421965902396994,0.30393313010357215,3703,409,6572,36
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,88,0.0,0.5660622349195182,nan,0.4102608971328731,nan,nan,,0.3294684685005149,0.30093256410803626,3697,470,6614,67
trimmed-mean,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,89,0.0,0.557859485540539,nan,0.4231707473099503,nan,nan,,0.4401141540699004,0.30396973567939484,3691,643,6789,29
