algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,krum_score_honest,krum_score_attacker
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,240,7.460795598947754,0.4760691875219345,4.924093980312348,0.0,4.750619435310364,0.0,3.0,0.0,0.0,44.56440332200792,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,241,7.47182922599715,0.4763761876821518,4.941260383605957,0.0,4.751104140281678,0.0,3.0,0.0,0.0,44.52204215526581,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,242,7.482862853046549,0.4761727877259255,4.957694981575012,0.0,4.749731914520264,0.0,3.0,0.0,0.0,44.53377607133653,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,243,7.4938964800959456,0.4769707877635956,4.962208076953888,0.0,4.75230797958374,0.0,3.0,0.0,0.0,44.49861696031358,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,244,7.504930107145344,0.4773713874220848,4.970574571609497,0.0,4.750197236061096,0.0,3.0,0.0,0.0,44.479651260375974,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,245,7.515963734194741,0.4777321874499321,4.96605940580368,0.0,4.751353702545166,0.0,3.0,0.0,0.0,44.440063129771836,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,246,7.526997361244139,0.47890618789196016,4.970047882080078,0.0,4.7510800333023075,0.0,3.0,0.0,0.0,44.63445209321522,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,247,7.538030988293536,0.47946338707208636,4.9778962392807005,0.0,4.751012447357177,0.0,3.0,0.0,0.0,44.67006668677697,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,248,7.549064615342934,0.47971418738365174,4.990356112003327,0.0,4.750619342803955,0.0,3.0,0.0,0.0,44.581266479492186,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,249,7.560098242392331,0.4804229880571365,5.003371426582336,0.0,4.751123764038086,0.0,3.0,0.0,0.0,44.64264392852783,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,250,7.57113186944173,0.4811331871747971,5.0056471242904665,0.0,4.74991036605835,0.0,3.0,0.0,0.0,44.46796764026988,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,251,7.582165496491126,0.48229458850622176,5.004023221492767,0.0,4.750733541488647,0.0,3.0,0.0,0.0,44.51612683000236,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,252,7.593199123540525,0.483403388261795,5.008885995864868,0.0,4.750508841514588,0.0,3.0,0.0,0.0,44.59789543151855,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,253,7.604232750589921,0.48515898728370666,4.9980034594535825,0.0,4.7511341075897215,0.0,3.0,0.0,0.0,44.715240478515625,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,254,7.61526637763932,0.48549818831682207,5.005236876487732,0.0,4.751166853904724,0.0,3.0,0.0,0.0,44.81916978624132,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,255,7.626300004688717,0.4860597867369652,5.012881360054016,0.0,4.750314365386963,0.0,3.0,0.0,0.0,44.67177627563476,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,256,7.637333631738115,0.4863261871933937,5.025309942245483,0.0,4.751517963409424,0.0,3.0,0.0,0.0,44.4552441301017,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,257,7.648367258787512,0.4867795882821083,5.0376996898651125,0.0,4.750209575653076,0.0,3.0,0.0,0.0,44.50008337838309,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,258,7.65940088583691,0.4871753881573677,5.045852283954621,0.0,4.7501770153045655,0.0,3.0,0.0,0.0,44.618895310621994,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,259,7.670434512886307,0.48785158771276477,5.045688160896301,0.0,4.750457414627075,0.0,3.0,0.0,0.0,44.592642123882584,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,260,7.681468139935705,0.48863358718156813,5.047273222923279,0.0,4.751361743927002,0.0,3.0,0.0,0.0,44.482060142185375,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,261,7.692501766985102,0.48872218787670135,5.055552978992462,0.0,4.749511179924011,0.0,3.0,0.0,0.0,44.55557378133138,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,262,7.703535394034501,0.4898691875934601,5.0512364482879635,0.0,4.751081935882568,0.0,3.0,0.0,0.0,44.459537506103516,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,263,7.714569021083897,0.4903685884475708,5.0587681179046635,0.0,4.751036509513855,0.0,3.0,0.0,0.0,44.50857147216797,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,264,7.725602648133296,0.49164658784866333,5.057314744472504,0.0,4.751214383125305,0.0,3.0,0.0,0.0,44.46244430541992,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,265,7.7366362751826925,0.49189058762788773,5.071835772037506,0.0,4.751020131111145,0.0,3.0,0.0,0.0,44.56958113045528,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,266,7.747669902232091,0.4928381875157356,5.068581322669983,0.0,4.7506098394393925,0.0,3.0,0.0,0.0,44.488271141052245,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,267,7.758703529281488,0.49407238882780075,5.067609179973602,0.0,4.751479800224304,0.0,3.0,0.0,0.0,44.519680182139076,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,268,7.769737156330886,0.49439558732509614,5.081488732814789,0.0,4.75144922542572,0.0,3.0,0.0,0.0,44.482901436941965,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,269,7.780770783380283,0.4948033879995346,5.086134928226471,0.0,4.750376552581787,0.0,3.0,0.0,0.0,44.43235677083333,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,270,7.791804410429681,0.4956145868897438,5.097464458942413,0.0,4.752088942527771,0.0,3.0,0.0,0.0,44.67943462248771,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,271,7.802838037479078,0.4963699868321419,5.100505834102631,0.0,4.751461963653565,0.0,3.0,0.0,0.0,44.45119813772348,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,272,7.8138716645284765,0.49716278827190397,5.097565258979797,0.0,4.751721309661865,0.0,3.0,0.0,0.0,44.65181394723746,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,273,7.824905291577873,0.4973765878677368,5.105576683044434,0.0,4.750466800689697,0.0,3.0,0.0,0.0,44.49702589852469,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,274,7.835938918627272,0.49867638725042346,5.098922208309173,0.0,4.749826404571533,0.0,3.0,0.0,0.0,44.60360891168768,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,275,7.846972545676668,0.4985517873764038,5.109987883090973,0.0,4.750006155014038,0.0,3.0,0.0,0.0,44.24507876804897,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,276,7.858006172726067,0.49865698665380476,5.13177659368515,0.0,4.751140527725219,0.0,3.0,0.0,0.0,44.49614783695766,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,277,7.8690397997754635,0.49979518699646,5.127593277454376,0.0,4.750280542373657,0.0,3.0,0.0,0.0,44.48830304827009,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,278,7.880073426824862,0.4996521874070168,5.149874082088471,0.0,4.751361536979675,0.0,3.0,0.0,0.0,44.32028824942453,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,279,7.891107053874259,0.5002155879735947,5.153610911369324,0.0,4.751151166915894,0.0,3.0,0.0,0.0,44.47090721130371,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,280,7.902140680923657,0.5009957874417305,5.161328590393066,0.0,4.751275004386902,0.0,3.0,0.0,0.0,44.803855657577515,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,281,7.913174307973054,0.5018467868566513,5.162267506122589,0.0,4.751462133407593,0.0,3.0,0.0,0.0,44.589031614106275,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,282,7.924207935022452,0.5026845878362656,5.162947913646698,0.0,4.751603246688843,0.0,3.0,0.0,0.0,44.60294773267663,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,283,7.935241562071849,0.5037037873864174,5.160539249420166,0.0,4.750291192054749,0.0,3.0,0.0,0.0,44.30070686340332,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,284,7.9462751891212475,0.5044013876914978,5.1633309469223025,0.0,4.750557450294495,0.0,3.0,0.0,0.0,44.46282319099672,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,285,7.957308816170644,0.5053281857967377,5.162748965740204,0.0,4.7511275186538695,0.0,3.0,0.0,0.0,44.432001386369976,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,286,7.968342443220043,0.5057665861845017,5.1695016527175905,0.0,4.751728424072265,0.0,3.0,0.0,0.0,44.6112176646357,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,287,7.979376070269439,0.507099387705326,5.1634251704216005,0.0,4.750053404808044,0.0,3.0,0.0,0.0,44.40922055925642,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,288,7.990409697318838,0.5077153860926628,5.171011555671692,0.0,4.751350260734558,0.0,3.0,0.0,0.0,44.5440066019694,0.0
dpsgd-kurtosis,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,10,289,8.001443324368235,0.5085811877846718,5.174927280426026,0.0,4.750003197669983,0.0,3.0,0.0,0.0,44.7714646283318,0.0
