algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,n_dp_norm_honest,n_dp_norm_attacker,eps_n_honest,eps_n_attacker,noise_norm_honest,noise_norm_attacker,sigma_n_honest,sigma_n_attacker,trust_honest,trust_attacker,krum_score_honest,krum_score_attacker,nsr_honest,nsr_attacker,sigma_dp_honest,sigma_dp_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,114,6.593753006156285,0.6920949814716975,87.67338358551264,0.9328460480328388,38.01050933202108,24384.723931083678,1000.0,0.7604232005793861,1.0,30607,714,55,156,138.0795104980469,0.0,4.6615492573426325,0.0,138.0795104980469,0.0,0.6115818526648018,0.0,0.20500628563265005,0.0,41.09939244588216,7873.146552505493,4790.948818252901,0.0,0.6115818526648018,0.0,4.6615492573426325,1.0971785316064766,0.20500628563265005,0.6115818526648018,6.903975524902344,239.54744091264504
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,115,6.8015112450080135,0.6916319834192594,90.3444095236063,0.9230958696363525,42.33227392832438,24358.07546890259,1000.0,0.5189590635799548,1.0,30383,464,41,170,136.52716064453125,0.0,4.697972794039979,0.0,136.52716064453125,0.0,0.6042516079243634,0.0,0.2519085456927617,0.0,311.2844645182292,24680.645348205566,1336.5245828974944,0.0,0.6042516079243634,0.0,4.697972794039979,1.1078957357118804,0.2519085456927617,0.6042516079243634,6.826358032226563,66.82622914487472
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,116,6.8015112450080135,0.6903103159864744,113.26561731110017,0.7200615610126803,38.423818588256836,24423.027687454225,1000.0,0.4478685298076284,1.0,30314,643,81,138,137.19975627552378,0.0,4.760835760781449,0.0,137.19975627552378,0.0,0.6088557636493025,0.0,0.2011495238932019,0.0,51.154084639115766,430841.4252024841,40201.565737007855,0.0,0.6088557636493025,0.0,4.760835760781449,1.1072226210808864,0.2011495238932019,0.6088557636493025,10.061315460205078,2948.114820713909
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,117,6.8015112450080135,0.6919966489076614,88.65985740621885,0.9026539751434147,43.33784684267911,25581.694866600035,1000.0,0.46717579559374384,1.0,30232,288,54,152,135.61119357022372,0.0,4.798385814730815,0.0,135.61119357022372,0.0,0.6012882118267188,0.0,0.24194488183341242,0.0,1598.2222095836294,44538.592255859374,9337.702782718245,0.0,0.6012882118267188,0.0,4.798385814730815,1.093892097106161,0.24194488183341242,0.6012882118267188,4.972410430908203,342.3824353663356
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,118,6.8015112450080135,0.6913163171211878,91.37942533761263,0.8297477762743783,32.54955203294754,25669.035003433226,1000.0,0.5064592190481726,1.0,30821,1064,22,199,135.9935675048828,0.0,4.860051721865367,0.0,135.9935675048828,0.0,0.6025671316096008,0.0,0.16969847768545152,0.0,80.39720111846924,3371.8285113739967,3023.2228835981846,0.0,0.6025671316096008,0.0,4.860051721865367,1.100516262599818,0.16969847768545152,0.6025671316096008,11.332797292073568,251.93524029984872
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,119,6.8015112450080135,0.6908259824911753,97.5328746993343,0.8859695899980399,31.102627211809157,25698.86568824768,1000.0,0.4865038860278269,1.0,30457,673,59,157,135.72502746582032,0.0,4.910457559690497,0.0,135.72502746582032,0.0,0.6015406168277426,0.0,0.17234086527023465,0.0,81.10253868103027,166010.69173416137,1792.955365692095,0.0,0.6015406168277426,0.0,4.910457559690497,1.1018832324731667,0.17234086527023465,0.6015406168277426,9.048335164388021,119.53035771280634
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,120,7.092181830042769,0.6890796490510305,93.06764958769082,0.8507716532604895,46.562323956262496,26047.514862442018,1000.0,0.5486066092413161,1.0,30625,809,39,177,136.19995843796502,0.0,4.963516763145083,0.0,136.19995843796502,0.0,0.6036244391743628,0.0,0.24613406828471593,0.0,390.1755160377139,5695.33225151062,96353.86071102286,0.0,0.6036244391743628,0.0,4.963516763145083,1.1046412018455753,0.24613406828471593,0.6036244391743628,9.533997090657552,6744.770249771601
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,121,7.374374322642478,0.6910619799296062,95.65426264584065,0.866121435382701,23.37706295357031,26083.109873924255,1000.0,0.5070077883345014,1.0,30296,513,85,128,135.84219719381895,0.0,4.992742843481422,0.0,135.84219719381895,0.0,0.602536567940639,0.0,0.11932516048717148,0.0,3.875595401315128,18820.014470443726,34407.41604991402,0.0,0.602536567940639,0.0,4.992742843481422,1.117034682775982,0.11932516048717148,0.602536567940639,7.697724507649739,1949.753576161794
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,122,7.374374322642478,0.6916749815146128,92.20531073401372,0.8669955199784568,34.50183279239214,26150.10457611084,1000.0,0.5572985307610883,1.0,30267,366,64,145,135.9590618426983,0.0,5.036986533258006,0.0,135.9590618426983,0.0,0.6026800867680397,0.0,0.16436951091656318,0.0,495.4635293667133,39223.4055456543,54018.195515793646,0.0,0.6026800867680397,0.0,5.036986533258006,1.1037904269637522,0.16436951091656318,0.6026800867680397,5.891559346516927,2340.7884723510583
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,123,7.374374322642478,0.6931579818328222,91.32794273287058,0.8779112114515367,29.842608610788982,26300.691329956055,1000.0,0.4576975180839915,1.0,30053,214,111,94,136.66841295030383,0.0,5.05350608010372,0.0,136.66841295030383,0.0,0.6059748932453057,0.0,0.12466902865303887,0.0,131.21595594618054,1721752.6172411155,16120.140924528761,0.0,0.6059748932453057,0.0,5.05350608010372,1.109512545235272,0.12466902865303887,0.6059748932453057,4.1000523885091145,483.6042277358629
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,124,7.374374322642478,0.6931586495041847,92.81383577078581,0.9741492279362154,41.381776067945694,30942.548032989504,1000.0,0.52768243051931,1.0,30124,220,81,125,135.3251020643446,0.0,5.078234512939015,0.0,135.3251020643446,0.0,0.6002290721471661,0.0,0.21585450569788614,0.0,128.68748304578992,203626.27421859742,43911.79100202175,0.0,0.6002290721471661,0.0,5.078234512939015,1.1028203159644245,0.21585450569788614,0.6002290721471661,4.059753061930339,1317.3537300606524
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,125,7.374374322642478,0.6909416475892067,95.24580420454343,0.9395590607297816,54.83695567448934,31572.670051193236,1000.0,0.7102438416250786,1.0,30450,583,74,137,135.44275410970053,0.0,5.112069481057628,0.0,135.44275410970053,0.0,0.6002290721471663,0.0,0.2901067645599445,0.0,210.88111724853516,112746.2795804596,54574.38158007741,0.0,0.6002290721471663,0.0,5.112069481057628,1.1050347096453559,0.2901067645599445,0.6002290721471663,6.772137705485026,2728.7190790038703
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,126,7.374374322642478,0.6922726505001386,98.53803907354673,0.893169066186546,35.326502323150635,31816.78209701538,1000.0,0.6161140046296296,1.0,30011,227,139,63,135.30488395690918,0.0,5.130476697439969,0.0,135.30488395690918,0.0,0.6002290721471661,0.0,0.18508500861935318,0.0,216.90050220489502,96527.13193756103,78277.81765964678,0.0,0.6002290721471661,0.0,5.130476697439969,1.1051799981799177,0.18508500861935318,0.6002290721471661,3.6081302388509116,2087.408470923914
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,127,7.374374322642478,0.6907926493883133,97.43942423532407,0.8690140540137291,47.70385140180588,32053.921351394652,1000.0,0.49212549893856566,1.0,30278,456,78,134,135.4249963760376,0.0,5.181033215032089,0.0,135.4249963760376,0.0,0.6002290721471661,0.0,0.23887433763593435,0.0,309.73437786102295,34033.71203552246,33739.636328757566,0.0,0.6002290721471661,0.0,5.181033215032089,1.0848291681439275,0.23887433763593435,0.6002290721471661,7.222666473388672,1799.44727086707
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,128,7.374374322642478,0.6900083170334498,98.33965432236592,0.8435741257353477,43.337759951750435,32139.816602630613,1000.0,0.5852970873305732,1.0,30146,370,127,81,135.43261082967123,0.0,5.2216876461134385,0.0,135.43261082967123,0.0,0.6002290721471661,0.0,0.2799676206583778,0.0,872.709254582723,199776.32771606446,58232.83828825568,0.0,0.6002290721471661,0.0,5.2216876461134385,1.0655421345886795,0.2799676206583778,0.6002290721471661,5.417304433186849,2329.313531530227
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,129,7.375919494858136,0.6891139823198319,94.99988716791073,0.872775956526655,31.13950384987725,32595.275627593994,1000.0,0.5365855853891947,1.0,30488,625,45,168,135.4298341539171,0.0,5.250753412138515,0.0,135.4298341539171,0.0,0.600345085042011,0.0,0.198108590932356,0.0,63.06784905327691,29857.37970840454,41089.037686963704,0.0,0.600345085042011,0.0,5.250753412138515,1.0773400225425753,0.198108590932356,0.600345085042011,8.125790049235025,2465.3422612178224
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,130,7.375919494858136,0.6915056506792704,93.16978292316199,0.9398543337836792,22.993055777116254,32824.26219642639,1000.0,0.5679922704955224,1.0,30199,335,91,117,135.35839150168678,0.0,5.275482634616401,0.0,135.35839150168678,0.0,0.6002290721471661,0.0,0.10948267985473979,0.0,191.31935397061434,123638.2376279831,189270516.1809522,0.0,0.6002290721471661,0.0,5.275482634616401,1.0713692222895617,0.10948267985473979,0.6002290721471661,4.963141021728515,6939918.926634913
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,131,7.500352317648522,0.692161982258161,93.73268490940332,0.8663641574172078,33.89088153839111,33012.030700836185,1000.0,0.7240946384893754,1.0,30302,351,53,156,135.58178433504972,0.0,5.304546549426989,0.0,135.58178433504972,0.0,0.6002290721471661,0.0,0.18849690393968063,0.0,760.3588978160511,216805.2494390869,15980.225508656422,0.0,0.6002290721471661,0.0,5.304546549426989,1.0591902487244442,0.18849690393968063,0.6002290721471661,4.971332092285156,585.9416019840688
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,132,7.624785140438906,0.6903923151890436,96.47680582443873,0.7590528374602701,41.4109141405891,33445.220123291016,1000.0,0.30536252588077595,1.0,29987,382,152,63,135.38102273380056,0.0,5.342648951542581,0.0,135.38102273380056,0.0,0.6002290721471661,0.0,0.22821838277227738,0.0,91.71912339154412,719757.4350207519,67710.47771860278,0.0,0.6002290721471661,0.0,5.342648951542581,1.050042620870573,0.22821838277227738,0.6002290721471661,7.671591288248698,3836.9270707208243
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,133,7.624785140438906,0.6914583158493042,94.25022702783346,0.9172296876398868,24.18640885633581,35389.18377159119,1000.0,0.55569216986535,1.0,30503,620,47,166,135.3892561968635,0.0,5.376323063213603,0.0,135.3892561968635,0.0,0.6002290721471661,0.0,0.1084848448415013,0.0,97.31104749791763,179547.69275794982,2434287.9412066806,0.0,0.6002290721471661,0.0,5.376323063213603,1.0511053833312654,0.1084848448415013,0.6002290721471661,7.672057851155599,137942.98333504522
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,134,7.624785140438906,0.6912966494758924,98.3143742030859,0.924487193263356,32.03968626658122,35900.11239051819,1000.0,0.6915419262823732,1.0,30472,595,65,142,135.3819844563802,0.0,5.413889051846392,0.0,135.3819844563802,0.0,0.6002290721471663,0.0,0.14026198200881482,0.0,87.67399749755859,139559.7356222534,305299.04774868715,0.0,0.6002290721471663,0.0,5.413889051846392,1.0371072077292645,0.14026198200881482,0.6002290721471663,6.76909922281901,15264.95238743436
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,135,7.624785140438906,0.6912686494986217,96.72011945456266,0.9039390691527283,39.17184483210246,36205.134605560306,1000.0,0.4466453876215566,1.0,30269,393,56,154,135.60203247070314,0.0,5.433647547099189,0.0,135.60203247070314,0.0,0.6004961904476394,0.0,0.17948917827258506,0.0,174.9084108988444,157955.2596017456,39398.452948103404,0.0,0.6004961904476394,0.0,5.433647547099189,1.049295420140679,0.17948917827258506,0.6004961904476394,6.780101623535156,1969.9226474051702
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,136,7.624785140438906,0.6917673186461131,96.14146172006924,0.9523722777581831,29.491609652837116,36572.908315124514,1000.0,0.6831137359269466,1.0,30323,463,90,118,135.39488728841147,0.0,5.4600254777284185,0.0,135.39488728841147,0.0,0.6002290721471661,0.0,0.16027768639226755,0.0,473.8740933736165,543395.0185739136,78200.03009488729,0.0,0.6002290721471661,0.0,5.4600254777284185,1.0412729690219993,0.16027768639226755,0.6002290721471661,5.415795491536458,3128.0012037954916
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,137,7.749217963229292,0.6911566507816315,98.61956841021777,0.8622188309462568,41.54378053020029,38113.5250151062,1000.0,0.6121969028464482,1.0,30667,724,19,192,135.5820285572725,0.0,5.501367648447174,0.0,135.5820285572725,0.0,0.6002290721471661,0.0,0.19653242234798038,0.0,0.0,9082.540337219238,1183660.2818137875,0.0,0.6002290721471661,0.0,5.501367648447174,1.017169439826058,0.19653242234798038,0.6002290721471661,7.682981618245443,67074.08263611463
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,138,7.749217963229292,0.6906819835305213,98.40014845828215,0.9247557852775566,41.378923837955185,38043.76969825745,1000.0,0.5977383636223105,1.0,30189,350,96,113,135.40809396597055,0.0,5.535143719131556,0.0,135.40809396597055,0.0,0.6002290721471661,0.0,0.20661687750655872,0.0,359.19899104191705,86749.20516784668,8372.604751721507,0.0,0.6002290721471661,0.0,5.535143719131556,1.0023085863369863,0.20661687750655872,0.6002290721471661,5.867684071858724,362.81287257459866
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,139,7.749217963229292,0.6915863162279129,98.17755037764708,0.9194703220438795,23.164290203767663,38346.01043510437,1000.0,0.6041405755024742,1.0,30504,619,47,166,135.52423993278953,0.0,5.576916469115108,0.0,135.52423993278953,0.0,0.6002290721471661,0.0,0.11908153039129342,0.0,258.0598539464614,28892.22317826271,289855.4411259918,0.0,0.6002290721471661,0.0,5.576916469115108,0.983922353652066,0.11908153039129342,0.6002290721471661,7.679706929524739,16425.141663806204
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,140,7.749217963229292,0.6913063168525696,98.7090315452218,0.8979233419779881,31.40960123322227,38432.865841751096,1000.0,0.3888477908128316,1.0,30224,232,30,176,135.28198658336294,0.0,5.592305194884646,0.0,135.28198658336294,0.0,0.6002290721471661,0.0,0.2034303747456182,0.0,463.6486095081676,64892.91519775391,43203.463813970535,0.0,0.6002290721471661,0.0,5.592305194884646,0.9905678388197234,0.2034303747456182,0.6002290721471661,4.960339508056641,1584.127006512253
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,141,7.749217963229292,0.688913315832615,100.76533410648504,0.8117215052354353,57.41085757315159,38620.91861801148,1000.0,0.40477665991822565,1.0,30126,337,85,128,135.53030681610107,0.0,5.617977827558619,0.0,135.53030681610107,0.0,0.6002290721471661,0.0,0.3071092185564339,0.0,116.98453795909882,356613.77927307127,1183781.443768366,0.0,0.6002290721471661,0.0,5.617977827558619,0.9924055969208923,0.3071092185564339,0.6002290721471661,7.228283030192057,63135.01033431285
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,142,7.749217963229292,0.6883579821884632,102.55354252010584,0.8633185812449191,27.440416519840557,39481.75455963135,1000.0,0.6499790187230056,1.0,30217,320,71,136,135.51366424560547,0.0,5.655164350821355,0.0,135.51366424560547,0.0,0.6002290721471661,0.0,0.17690510675311089,0.0,87.24269358317058,362866.0707788086,41459.69037419871,0.0,0.6002290721471661,0.0,5.655164350821355,0.9378658722330342,0.17690510675311089,0.6002290721471661,5.420546569824219,1658.3876149679486
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,143,7.749217963229292,0.6874859833717346,104.50262746860584,0.8244679581180125,52.563979966299875,40257.58521987915,1000.0,0.5789683167672492,1.0,30322,409,49,160,135.6200725010463,0.0,5.6784035069575225,0.0,135.6200725010463,0.0,0.6002290721471661,0.0,0.2773071456301425,0.0,9.7422240121024,62965.47282157898,170231.0629608974,0.0,0.6002290721471661,0.0,5.6784035069575225,0.9374064012130043,0.2773071456301425,0.6002290721471661,6.328936716715495,7944.116271508546
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,144,7.749217963229292,0.6884016502896945,105.05043245057264,0.9260603692145782,33.07164391604337,40546.13718513489,1000.0,0.7899938007002255,1.0,30283,403,87,121,135.25609796697444,0.0,5.7016490782561275,0.0,135.25609796697444,0.0,0.6002290721471661,0.0,0.1601643291386691,0.0,370.0146206942472,36837.60688232422,65473.800539308955,0.0,0.6002290721471661,0.0,5.7016490782561275,0.9216086437891403,0.1601643291386691,0.6002290721471661,4.959390258789062,2400.706019774662
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,145,7.749217963229292,0.6880066510041555,101.97390108515819,0.8400401172272927,33.2553399130702,40673.27660949707,1000.0,0.37591765462733207,1.0,30116,356,97,117,135.27369117736816,0.0,5.731508267295404,0.0,135.27369117736816,0.0,0.6002290721471661,0.0,0.1776251490227878,0.0,22.427786737680435,614302.319484148,46219.4161761519,0.0,0.6002290721471661,0.0,5.731508267295404,0.9143477192869786,0.1776251490227878,0.6002290721471661,7.214596862792969,2465.0355293947678
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,146,7.749217963229292,0.6869076498349508,103.44366801758608,0.7904952559443071,35.18745361434089,42227.84756858826,1000.0,0.4767683674555763,1.0,30421,584,56,159,135.5217785305447,0.0,5.773310659114235,0.0,135.5217785305447,0.0,0.600229072147166,0.0,0.2024282237721814,0.0,33.24193835258484,24941.99134959936,179611.0918711613,0.0,0.600229072147166,0.0,5.773310659114235,0.8873651717784152,0.2024282237721814,0.600229072147166,8.131306711832682,10776.665512269677
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,147,7.749217963229292,0.6868069839477539,118.56240473488967,0.88190767408935,38.050367430636754,42415.58718055725,1000.0,0.46679085264663367,1.0,30492,614,24,190,135.47031763980263,0.0,5.7995719143125966,0.0,135.47031763980263,0.0,0.600229072147166,0.0,0.1973563921882918,0.0,269.35564123956783,14574.95430343628,112280.1868828049,0.0,0.600229072147166,0.0,5.7995719143125966,0.895900956503427,0.1973563921882918,0.600229072147166,8.579786783854166,7111.078502577644
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,148,7.749217963229292,0.6850709837675094,112.70586729725201,0.9372095500088414,60.742971011570525,42427.80699363709,1000.0,0.6967594294033697,1.0,30571,601,31,179,135.51678466796875,0.0,5.819480744417885,0.0,135.51678466796875,0.0,0.6002290721471661,0.0,0.3429220976623973,0.0,192.78432246616907,10381.612435913086,23399701712.883297,0.0,0.6002290721471661,0.0,5.819480744417885,0.9008750255545274,0.3429220976623973,0.6002290721471661,6.324116617838541,1091986079.9345536
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,149,7.749217963229292,0.6874736487865448,104.99986145446698,0.9359246468135982,35.12385926927839,42529.858626098634,1000.0,0.6293283548725255,1.0,30328,434,61,149,135.46749114990234,0.0,5.838082196403307,0.0,135.46749114990234,0.0,0.6002290721471661,0.0,0.15210375070039714,0.0,20.26479176112584,576791.879954567,163952.53504617658,0.0,0.6002290721471661,0.0,5.838082196403307,0.9057146463956223,0.15210375070039714,0.6002290721471661,6.321816253662109,7651.118302154908
