algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,sigma_dp_honest,sigma_dp_attacker,trust_honest,trust_attacker,eps_n_honest,eps_n_attacker,nsr_honest,nsr_attacker,sigma_n_honest,sigma_n_attacker,noise_norm_honest,noise_norm_attacker,n_dp_norm_honest,n_dp_norm_attacker,krum_score_honest,krum_score_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,106,6.925866909080116,0.7952752293646336,0.5924265737831592,0.9177540196138884,1.0965378107503057,6.84572169303894,1000.0,0.35967962569614237,1.0,10535,748,0,119,0.6148763985072294,0.0,0.41131924247990054,0.0,5.077086095796185,0.0,5065.773338373689,0.0,0.6148763985072294,0.0,138.71561686197916,0.0,138.71561686197916,0.0,0.4330344817135483,12.316420106887817,5.077086095796185,1.00867189942102,0.41131924247990054,0.6148763985072294,8.32293701171875,303.9464003024213
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,107,6.925866909080116,0.795432729870081,0.592768442928791,0.8743445894072975,1.3642584908949702,6.864940962791443,1000.0,0.41919436052562986,1.0,10341,534,26,89,0.6149117063455636,0.0,0.4244203928269838,0.0,5.102131772730872,0.0,5319.740311965493,0.0,0.6149117063455636,0.0,138.77194454795435,0.0,138.77194454795435,0.0,0.17180392106896952,13.880133565664291,5.102131772730872,1.0118772375265863,0.4244203928269838,0.6149117063455636,6.591667366027832,252.6876648183609
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,108,6.925866909080116,0.7951909784972667,0.5940908394753933,0.9104970445969385,1.3495927933189604,7.683753695487976,1000.0,0.42893569525649183,1.0,10448,563,0,113,0.6028727023423607,0.0,0.4467211282915539,0.0,5.1346854019484125,0.0,5321.607080691539,0.0,0.6028727023423607,0.0,135.8369598388672,0.0,135.8369598388672,0.0,1.073741101556354,8.539407331943512,5.1346854019484125,1.0072977214479633,0.4467211282915539,0.6028727023423607,6.112663192749023,239.47231863111924
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,109,6.925866909080116,0.7951412285864353,0.5945331670343876,0.895651733292045,1.1743942314025126,7.692083745002747,1000.0,0.3714661752680206,1.0,10766,1162,0,128,0.6031678896173545,0.0,0.46245934836792224,0.0,5.193576563922187,0.0,5313.944308837872,0.0,0.6031678896173545,0.0,136.20775858561197,0.0,136.20775858561197,0.0,0.29417395862666046,9.496781067848206,5.193576563922187,0.9946822443866031,0.46245934836792224,0.6031678896173545,11.237140083312989,438.40040547912446
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,110,6.925866909080116,0.7951547291874885,0.595245026499033,0.8790946885298381,1.314437208376054,7.649913821220398,1000.0,0.28365647834692426,1.0,10442,807,0,125,0.6113657654366196,0.0,0.4335307379991844,0.0,5.244509634893234,0.0,5284.984077817788,0.0,0.6113657654366196,0.0,137.96172780004042,0.0,137.96172780004042,0.0,0.3971719282422343,8.658215775489808,5.244509634893234,0.9839887760504629,0.4335307379991844,0.6113657654366196,10.00222526550293,383.1613456417896
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,111,6.925866909080116,0.7950289787352085,0.5958403341472149,0.8659045635486142,1.4002373069524765,7.650492465496063,1000.0,0.3999240715745494,1.0,10402,545,0,115,0.6002290721471659,0.0,0.4930784240365028,0.0,5.280723896176971,0.0,5066.155236212938,0.0,0.6002290721471659,0.0,135.17740631103516,0.0,135.17740631103516,0.0,0.97821004986763,8.617285876274108,5.280723896176971,0.9739045947694197,0.4930784240365028,0.6002290721471659,6.758870315551758,253.30776181064687
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,112,6.925866909080116,0.7954159775376319,0.5957490226626396,0.9106837168210871,1.3477516387190138,7.670368134975433,1000.0,0.5432411600139694,1.0,10345,416,0,109,0.6002290721471661,0.0,0.48093835903065546,0.0,5.296993956507599,0.0,5219.630365371808,0.0,0.6002290721471661,0.0,135.28505488804407,0.0,135.28505488804407,0.0,1.1989654217447554,4.709719856977463,5.296993956507599,0.9834500084345864,0.48093835903065546,0.6002290721471661,4.734976921081543,182.6870627880133
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,113,6.925866909080116,0.7951754754781724,0.5970503064990044,0.8880423504791343,1.410391433238983,7.660450987815857,1000.0,0.4513465354818731,1.0,10535,756,0,119,0.6032017345820614,0.0,0.44542969316244124,0.0,5.338778921322157,0.0,5106.68794934878,0.0,0.6032017345820614,0.0,136.1430529785156,0.0,136.1430529785156,0.0,0.25455749660730365,8.30354540348053,5.338778921322157,0.9762124616611142,0.44542969316244124,0.6032017345820614,8.508940811157226,319.1679968342988
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,114,7.0069468580115215,0.7949307309091092,0.5975299388170242,0.9108544355498066,1.2622310916582744,7.612425746917725,1000.0,0.6036129404386164,1.0,10799,941,0,116,0.6102940562438008,0.0,0.42069450003050624,0.0,5.370053120215086,0.0,5341.734809823484,0.0,0.6102940562438008,0.0,137.55039905366442,0.0,137.55039905366442,0.0,1.1257664930252802,13.935450716018677,5.370053120215086,0.9731612338962197,0.42069450003050624,0.6102940562438008,7.221395950317383,280.44107751573296
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,115,7.066765636356497,0.7951729802787304,0.5978842267394066,0.950317739420579,1.128564687818289,7.61878039598465,1000.0,0.4087663533486333,1.0,10507,644,0,115,0.6049510620663117,0.0,0.4196409836411476,0.0,5.3980870467693,0.0,5315.382243191057,0.0,0.6049510620663117,0.0,136.64019775390625,0.0,136.64019775390625,0.0,0.4483525902032852,3.025933669805527,5.3980870467693,0.9755258520858687,0.4196409836411476,0.6049510620663117,6.832009887695312,265.76911215955283
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,116,7.066765636356497,0.7950959791243076,0.598733881264925,0.876917518528936,1.3988255182137856,7.659789311885834,1000.0,0.3361609682658492,1.0,10393,683,0,120,0.6062889921825062,0.0,0.43305354250165135,0.0,5.428947396137063,0.0,5274.014357813022,0.0,0.6062889921825062,0.0,136.88397216796875,0.0,136.88397216796875,0.0,0.22812061627896932,7.0205353307724,5.428947396137063,0.9810747218900697,0.43305354250165135,0.6062889921825062,8.897458190917968,342.8109332578464
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,117,7.25376146172036,0.7950324785709381,0.5993346454203129,0.9112221190408953,1.4598197691580828,7.649927487373352,1000.0,0.4001747827019827,1.0,10363,462,0,111,0.6002290721471661,0.0,0.5321839942651636,0.0,5.46803432548294,0.0,5535.301023000663,0.0,0.6002290721471661,0.0,135.28611037310432,0.0,135.28611037310432,0.0,1.5780012151774239,10.996158332824708,5.46803432548294,0.9510486223913216,0.5321839942651636,0.6002290721471661,5.749659690856934,235.25029347752817
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,118,7.25376146172036,0.7949242281913758,0.6007517285645008,0.9074586229126733,1.607839353125671,7.671198134422302,1000.0,0.28916166485287714,1.0,10492,845,0,125,0.6017650154584203,0.0,0.486597940325737,0.0,5.50908490807218,0.0,5388.832398345236,0.0,0.6017650154584203,0.0,135.6871101116312,0.0,135.6871101116312,0.0,0.6073322062348497,9.770639028549194,5.50908490807218,0.9488753552587109,0.486597940325737,0.6017650154584203,9.837315483093262,390.69034888002966
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,119,7.25376146172036,0.7946574792265892,0.6012150500714779,0.8454719616005323,1.2646393616768448,7.640789160728454,1000.0,0.2725348361043625,1.0,10121,403,30,88,0.6026647109819194,0.0,0.4708940657702359,0.0,5.545531178499601,0.0,5233.280435499443,0.0,0.6026647109819194,0.0,135.87537384033203,0.0,135.87537384033203,0.0,0.228198231367225,11.113201112747193,5.545531178499601,0.9349326734306872,0.4708940657702359,0.6026647109819194,7.473145561218262,287.83042395246935
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,120,7.313614531726643,0.7947522291541099,0.6019345813989639,0.9326292301508768,1.304197928080192,8.801035151481628,1000.0,0.4058607732096008,1.0,10708,944,0,120,0.6047192863659093,0.0,0.4303850554502927,0.0,5.577082862624731,0.0,5263.998927858131,0.0,0.6047192863659093,0.0,136.3594196026142,0.0,136.3594196026142,0.0,0.41103953696214235,17.213939790725707,5.577082862624731,0.9391686922830544,0.4303850554502927,0.6047192863659093,8.863362274169923,342.15993031077846
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,121,7.458225283221327,0.7945402298867702,0.603361789882183,0.9423638430184306,1.6397471880773082,8.844652562141418,1000.0,0.40920486682583057,1.0,10564,765,0,121,0.6010589260372515,0.0,0.4802533448673785,0.0,5.6050283102271825,0.0,5335.778069579236,0.0,0.6010589260372515,0.0,135.58671887715658,0.0,135.58671887715658,0.0,0.8263957399218876,19.04087377548218,5.6050283102271825,0.9428164290619732,0.4802533448673785,0.6010589260372515,8.135203132629394,320.14668417475417
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,122,7.458225283221327,0.7947164812684059,0.6039932611584663,0.8880975842064899,1.703276762836858,8.798022243976593,1000.0,0.5248062522396953,1.0,10538,651,0,115,0.600229072147166,0.0,0.5374708497210553,0.0,5.6317600880765255,0.0,5677.337451832311,0.0,0.600229072147166,0.0,135.47624527780633,0.0,135.47624527780633,0.0,1.4760755488747044,13.805496807098388,5.6317600880765255,0.9395397712953446,0.5374708497210553,0.600229072147166,6.435121650695801,269.6735289620348
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,123,7.458225283221327,0.7944647301733494,0.6048575019836426,0.8729935631920462,1.91749507188797,8.874174840450287,1000.0,0.33939337944755904,1.0,10088,210,32,76,0.6002290721471661,0.0,0.5325890978177389,0.0,5.64424744324533,0.0,5313.057273945354,0.0,0.6002290721471661,0.0,135.29412587483725,0.0,135.29412587483725,0.0,2.4130988717079163,9.662477130889892,5.64424744324533,0.9460732678158202,0.5325890978177389,0.6002290721471661,4.058823776245117,159.3917182183606
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,124,7.458225283221327,0.7946257303655148,0.6052804642915726,0.9207767665525319,1.2045696480199695,9.983267760276794,1000.0,0.5366495167357581,1.0,10372,466,0,112,0.6002290721471661,0.0,0.4423568956553936,0.0,5.669944319969243,0.0,5312.7179572371215,0.0,0.6002290721471661,0.0,135.2106637954712,0.0,135.2106637954712,0.0,0.8253062814474106,3.5620409202575685,5.669944319969243,0.9339791609747953,0.4423568956553936,0.6002290721471661,5.408426551818848,212.50871828948485
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,125,7.458225283221327,0.7942492315173149,0.6061504307389259,0.9322639680542613,1.474832453188442,10.014539570808411,1000.0,0.5425166755022,1.0,10569,715,0,116,0.6002290721471659,0.0,0.5237502505381902,0.0,5.691978177321082,0.0,5302.114379202276,0.0,0.6002290721471659,0.0,135.3556671142578,0.0,135.3556671142578,0.0,1.049975798243568,13.601878805160522,5.691978177321082,0.9421540800193181,0.5237502505381902,0.6002290721471659,7.106172523498535,278.3610049081194
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,126,7.458225283221327,0.7945459794998169,0.6062769243121147,0.9399426769018324,1.4814285131601186,10.01821259021759,1000.0,0.6832671730434808,1.0,10335,386,0,109,0.6004102483820517,0.0,0.4643751044686024,0.0,5.705621919681619,0.0,5734.725044767257,0.0,0.6004102483820517,0.0,135.61562758225662,0.0,135.61562758225662,0.0,1.6373617465679462,5.119548377990722,5.705621919681619,0.9486163663692477,0.4643751044686024,0.6004102483820517,4.40750789642334,186.37856395493586
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,127,7.458225283221327,0.7944304811954498,0.6077322588860988,0.8666909715633196,1.4361283079617553,10.03428648710251,1000.0,0.3139020525548298,1.0,10295,439,5,107,0.600229072147166,0.0,0.431076105684042,0.0,5.734059227832841,0.0,5386.451752759552,0.0,0.600229072147166,0.0,135.42505815294055,0.0,135.42505815294055,0.0,0.6998881101608276,8.60902967453003,5.734059227832841,0.9356091150035694,0.431076105684042,0.600229072147166,6.094127616882324,242.39032887417986
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,128,7.458225283221327,0.7946324798464776,0.6074977824091912,0.8594583098213766,1.2190742909908294,10.402202219963074,1000.0,0.5347734834803232,1.0,10321,401,0,110,0.6002290721471663,0.0,0.5311866531769435,0.0,5.756577453875382,0.0,5829.350576942172,0.0,0.6002290721471663,0.0,135.30775553385416,0.0,135.30775553385416,0.0,1.721505880355835,3.535805504322052,5.756577453875382,0.9284246524486817,0.5311866531769435,0.6002290721471663,5.074040832519532,218.60064663533143
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,129,7.458225283221327,0.7944497297704219,0.6089605313539505,0.8905795612893986,0.9419692439758884,10.445702962875366,1000.0,0.43452130347516793,1.0,10729,1024,0,123,0.6013882474817295,0.0,0.327367981230574,0.0,5.791037971439098,0.0,5235.936478455898,0.0,0.6013882474817295,0.0,135.63508496965682,0.0,135.63508496965682,0.0,0.006109891934621763,5.264666867256165,5.791037971439098,0.9293099606540155,0.327367981230574,0.6013882474817295,9.494455947875977,366.5155534919128
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,130,7.458225283221327,0.7944467301666737,0.6095214521884919,0.9438446880298403,1.5685438765212893,10.437549121379853,1000.0,0.5605692440367378,1.0,10469,551,0,112,0.6002290721471661,0.0,0.49839232745580375,0.0,5.814357670771256,0.0,5525.962581164291,0.0,0.6002290721471661,0.0,135.34422206878662,0.0,135.34422206878662,0.0,1.979428332298994,9.901055626869201,5.814357670771256,0.9239375112802236,0.49839232745580375,0.6002290721471661,5.413768882751465,221.03850324657162
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,131,7.468738309886392,0.7945197308063507,0.6100668983161449,0.8158277119283446,1.2979499618522823,10.395866196155549,1000.0,0.415135098500798,1.0,10267,362,0,111,0.6002290721471661,0.0,0.3524942963849753,0.0,5.8347548836360525,0.0,5460.947500809468,0.0,0.6002290721471661,0.0,135.48828125,0.0,135.48828125,0.0,0.4604363285470754,1.1497204858064651,5.8347548836360525,0.9230325960740834,0.3524942963849753,0.6002290721471661,5.41953125,218.4379000323787
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,132,7.593171132676778,0.7942857295274734,0.6111566573381424,0.8723627025935978,1.2762565528010499,10.41027535200119,1000.0,0.4602831461263329,1.0,10768,1093,0,125,0.600229072147166,0.0,0.40240726208892363,0.0,5.8719061185877015,0.0,5410.863278226507,0.0,0.600229072147166,0.0,135.43450769884834,0.0,135.43450769884834,0.0,0.06667319778352976,16.72536340713501,5.8719061185877015,0.9166382829447411,0.40240726208892363,0.600229072147166,9.819001808166504,392.2875876714217
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,133,7.593171132676778,0.7940909804403782,0.61274621874094,0.8818337092702497,1.5655936415899883,10.417967314720153,1000.0,0.3641624061090549,1.0,10349,530,0,117,0.6002290721471659,0.0,0.42578713595867157,0.0,5.8992570600576775,0.0,5291.087975649565,0.0,0.6002290721471659,0.0,135.3606650612571,0.0,135.3606650612571,0.0,0.8069908375089819,5.350188407897949,5.8992570600576775,0.9154455926955418,0.42578713595867157,0.6002290721471659,7.444836578369141,291.0098386607261
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,134,7.593171132676778,0.7942052280902863,0.6132281184196472,0.935585725341815,1.4540989367585433,10.452545099258423,1000.0,0.46448739816566753,1.0,10441,559,0,114,0.600229072147166,0.0,0.4747732248353331,0.0,5.923994886210421,0.0,5822.873620734522,0.0,0.600229072147166,0.0,135.25707204718339,0.0,135.25707204718339,0.0,1.2085152252724296,7.808536323308945,5.923994886210421,0.9060731580348191,0.4747732248353331,0.600229072147166,6.424710922241211,276.58649698488983
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,135,7.593171132676778,0.7942234805226326,0.6142006823420525,0.9428671153080107,1.369510155916214,10.387904205322265,1000.0,0.4033378375057941,1.0,10499,635,0,116,0.6002290721471659,0.0,0.41886231787502765,0.0,5.943134805328143,0.0,5805.823650394143,0.0,0.6002290721471659,0.0,135.2976303100586,0.0,135.2976303100586,0.0,1.1717109739780427,7.179191656112671,5.943134805328143,0.9139279849556174,0.41886231787502765,0.6002290721471659,6.76488151550293,290.2911825197072
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,136,7.61420402275194,0.794032229334116,0.6150940316915512,0.8380844148525498,1.594995735132176,10.411839504241943,1000.0,0.455988447041095,1.0,10586,830,0,118,0.6002290721471659,0.0,0.4846821495372316,0.0,5.965790826793934,0.0,5637.489014661653,0.0,0.6002290721471659,0.0,135.46957795516303,0.0,135.46957795516303,0.0,0.5782900365150493,11.05070864200592,5.965790826793934,0.9177015169762863,0.4846821495372316,0.6002290721471659,7.789500732421875,324.155618343045
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,137,7.738636845542326,0.7936262299120426,0.6179765157401562,0.905418338870815,2.024289243895075,10.383279531002044,1000.0,0.4443095097139039,1.0,10697,874,0,117,0.6002290721471659,0.0,0.5184001631062963,0.0,5.992146289084985,0.0,5124.172970178023,0.0,0.6002290721471659,0.0,135.48339644722316,0.0,135.48339644722316,0.0,2.000955420991649,23.217121300697325,5.992146289084985,0.9182054127382023,0.5184001631062963,0.6002290721471659,7.790295295715332,294.63994578523636
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,138,7.738636845542326,0.7937327307462693,0.6182331354916095,0.8484752084578785,1.2320214126259088,10.384765317440033,1000.0,0.4571604453678432,1.0,10397,536,0,115,0.6002290721471659,0.0,0.32156129498034713,0.0,6.018745102908131,0.0,5473.139633579834,0.0,0.6002290721471659,0.0,135.42252731323242,0.0,135.42252731323242,0.0,0.9025598913431168,3.507046775817871,6.018745102908131,0.9077618325325446,0.32156129498034713,0.6002290721471659,6.771126365661621,273.6569816789917
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,139,7.738636845542326,0.793629728704691,0.6190483324229717,0.8476390990553414,1.2544615937879793,10.406122829914093,1000.0,0.47434405466373564,1.0,10696,967,0,123,0.600229072147166,0.0,0.3749499710759631,0.0,6.047304598838367,0.0,5290.777841267285,0.0,0.600229072147166,0.0,135.57253293637876,0.0,135.57253293637876,0.0,0.4574740082025528,19.996497230529783,6.047304598838367,0.9100653947660279,0.3749499710759631,0.600229072147166,9.151145973205566,357.1275042855418
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,140,7.738636845542326,0.793744980096817,0.6194298887252807,0.9329644155615172,1.0956496608753998,10.423615877628327,1000.0,0.4401662128307605,1.0,10475,586,0,113,0.600229072147166,0.0,0.4114715703245666,0.0,6.065570531726143,0.0,5976.7706670701045,0.0,0.600229072147166,0.0,135.39866214328342,0.0,135.39866214328342,0.0,0.5438440458642112,4.543327107429504,6.065570531726143,0.912195757733675,0.4114715703245666,0.600229072147166,6.092939796447754,268.9546800181547
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,141,7.863069668332711,0.7933937302231788,0.6215032498538494,0.7779069345273684,1.7596750510009853,10.390954005718232,1000.0,0.34054171089371477,1.0,10275,470,0,117,0.6002290721471659,0.0,0.46374955637888476,0.0,6.090632694408989,0.0,5398.55363920283,0.0,0.6002290721471659,0.0,135.40630409934303,0.0,135.40630409934303,0.0,0.668461639772762,10.9212211728096,6.090632694408989,0.9120118211605642,0.46374955637888476,0.6002290721471659,7.447346725463867,296.9204501561557
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,142,7.863069668332711,0.7934309813380241,0.622055906355381,0.849347327854376,1.1742700214187305,10.400731229782105,1000.0,0.4646850169297112,1.0,10320,436,0,114,0.600229072147166,0.0,0.33436331028739613,0.0,6.122908141999871,0.0,5443.8557732290965,0.0,0.600229072147166,0.0,135.58270009358725,0.0,135.58270009358725,0.0,0.8576124840312533,2.4433715903759,6.122908141999871,0.8577855746830244,0.33436331028739613,0.600229072147166,6.101221504211426,244.97350979530935
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,143,7.863069668332711,0.7935102304816246,0.6226439914107322,0.8345169659894338,1.385222051706579,10.417610716819762,1000.0,0.4642277435892929,1.0,10461,572,0,113,0.600229072147166,0.0,0.40851488274832565,0.0,6.140860870396502,0.0,5772.801037586953,0.0,0.600229072147166,0.0,135.39801534016928,0.0,135.39801534016928,0.0,0.7350338708298901,6.394917206764221,6.140860870396502,0.8567985526438344,0.40851488274832565,0.600229072147166,6.092910690307617,259.77604669141283
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,144,7.863069668332711,0.7932684804499149,0.6241620774567127,0.9043691046011608,1.6796631051434412,10.411353740692139,1000.0,0.6104048605470108,1.0,10620,716,0,112,0.600229072147166,0.0,0.5171032249927521,0.0,6.1708423274566595,0.0,5836.218911449126,0.0,0.600229072147166,0.0,135.26363372802734,0.0,135.26363372802734,0.0,1.2059883740213182,23.550547924041748,6.1708423274566595,0.8239879285063142,0.5171032249927521,0.600229072147166,6.0868635177612305,262.62985101521065
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,145,7.863069668332711,0.7930782309174538,0.625183893442154,0.8862605992356195,1.6016863798722625,10.376546139717101,1000.0,0.3766045871708393,1.0,10475,700,0,119,0.6002290721471661,0.0,0.4663900925467412,0.0,6.1963925280565295,0.0,5703.725354633942,0.0,0.6002290721471661,0.0,135.5134220123291,0.0,135.5134220123291,0.0,0.2521599739169081,15.654540548324585,6.1963925280565295,0.823123390371313,0.4663900925467412,0.6002290721471661,8.130805320739746,342.2235212780365
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,146,7.863069668332711,0.7933039812743664,0.6256844127178192,0.9057450729555148,1.1967767653140156,10.408788099288941,1000.0,0.3462877060369309,1.0,10383,576,0,117,0.6002290721471659,0.0,0.3804557862776247,0.0,6.222151914788121,0.0,5748.38613264485,0.0,0.6002290721471659,0.0,135.50751009854403,0.0,135.50751009854403,0.0,0.447315129366788,5.069225112199783,6.222151914788121,0.815992427990339,0.3804557862776247,0.6002290721471659,7.452913055419922,316.1612372954667
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,147,7.863069668332711,0.7931024804711342,0.626740862429142,0.8999179750414372,1.5657832015019197,10.431422090530395,1000.0,0.44756419466865,1.0,10726,964,0,122,0.600229072147166,0.0,0.4458964071594752,0.0,6.247106371719152,0.0,5592.836745917059,0.0,0.600229072147166,0.0,135.53833888127252,0.0,135.53833888127252,0.0,0.7367776941794616,15.457995738983154,6.247106371719152,0.8201016074131696,0.4458964071594752,0.600229072147166,8.809992027282714,363.53438848460877
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,148,7.863069668332711,0.7930509787797928,0.6278796152770519,0.9457415954635429,1.430780249990915,10.35392668247223,1000.0,0.5684043230764603,1.0,10654,756,0,114,0.600229072147166,0.0,0.3783858336116138,0.0,6.265836262802331,0.0,5686.309504789899,0.0,0.600229072147166,0.0,135.35838639108758,0.0,135.35838639108758,0.0,0.694903581158111,12.911796140670777,6.265836262802331,0.8263039462897684,0.3783858336116138,0.600229072147166,6.42952335357666,270.0997014775201
noise-game,scale,fashion_mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,149,7.863069668332711,0.7929767289757729,0.6288813520967961,0.9340819690248701,1.5327156692743302,10.41678097486496,1000.0,0.48272408761457875,1.0,10482,620,0,114,0.6002290721471659,0.0,0.43477806374430655,0.0,6.284105899632323,0.0,5541.540388673678,0.0,0.6002290721471659,0.0,135.61231842041016,0.0,135.61231842041016,0.0,1.0434792906045913,10.568455667495728,6.284105899632323,0.8271985405474843,0.43477806374430655,0.6002290721471659,6.780615921020508,277.0770194336839
