algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,n_dp_norm_honest,n_dp_norm_attacker,noise_norm_honest,noise_norm_attacker,sigma_n_honest,sigma_n_attacker,eps_n_honest,eps_n_attacker,nsr_honest,nsr_attacker,trust_honest,trust_attacker,krum_score_honest,krum_score_attacker,sigma_dp_honest,sigma_dp_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,108,2.460312581367731,0.875922643939654,1.532093153099219,0.9498724438602146,2.6529017984867096,4057.163114271164,1000.0,0.6057106002461142,1.0,30379,388,26,181,259.0861282348633,0.0,259.0861282348633,0.0,1.1465576401495625,0.0,1.8239864250966495,0.0,13755.187716699276,0.0,0.6789293053249518,0.0,7.821045796076457,43.340152401924136,1.1465576401495625,0.0,1.8239864250966495,0.2224624810652128,0.6789293053249518,1.1465576401495625,10.363445129394531,550.2075086679711
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,109,2.460312581367731,0.8748939790328344,2.0308999955654143,0.880671615840948,2.6330416867366204,4033.126072049141,1000.0,0.5803026093286779,1.0,30885,1147,33,189,246.7423359797551,0.0,246.7423359797551,0.0,1.0939490042158797,0.0,1.8337223423372473,0.0,13219.388940077606,0.0,0.7357582541612478,0.0,3.8789102205863366,38.54586314201355,1.0939490042158797,0.0,1.8337223423372473,0.22138093553093707,0.7357582541612478,1.0939490042158797,21.38433578491211,1145.6803748067257
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,110,2.460312581367731,0.8744293101628622,1.6069318574666978,0.8257940761281684,2.7247304469347,4027.6126709127425,1000.0,0.48704075212104136,1.0,30605,888,39,182,249.78556315104166,0.0,249.78556315104166,0.0,1.1067821456635092,0.0,1.843693395723423,0.0,14072.714532735801,0.0,0.7170844251910845,0.0,4.659725099802017,509.5970228123665,1.1067821456635092,0.0,1.843693395723423,0.21901130440852395,0.7170844251910845,1.1067821456635092,19.982845052083334,1125.8171626188641
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,111,2.460312581367731,0.8744089768330257,1.742268171608448,0.8154465846658517,2.759865696941103,4097.516556220055,1000.0,0.48229288326283865,1.0,30267,369,55,155,242.6716591971261,0.0,242.6716591971261,0.0,1.075610765457379,0.0,1.8490289851001414,0.0,14569.148599235907,0.0,0.7494704553059169,0.0,6.7076685428619385,110.05953783273696,1.075610765457379,0.0,1.8490289851001414,0.21755499678320933,0.7494704553059169,1.075610765457379,11.32467742919922,679.8936012976757
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,112,2.460312581367731,0.8746183093388875,1.3011248673995335,0.9555805805467739,2.8162958920001984,4088.552049379349,1000.0,0.8028174982490364,1.0,30173,241,74,130,240.00489044189453,0.0,240.00489044189453,0.0,1.0657828731656123,0.0,1.851699995163824,0.0,11309.59657915715,0.0,0.7571736946702003,0.0,12.685979843139648,174.91906247854232,1.0657828731656123,0.0,1.851699995163824,0.21893482245408344,0.7571736946702003,1.0657828731656123,6.400130411783854,301.58924211085736
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,113,2.460312581367731,0.8739483120044073,1.546449504594008,0.7650534111353955,2.8052776530385017,4121.54563738823,1000.0,0.5071019004596132,1.0,30147,402,114,99,252.88224506378174,0.0,252.88224506378174,0.0,1.1196289347637003,0.0,1.856740243159659,0.0,13598.792041018807,0.0,0.6904602162539959,0.0,6.0637825429439545,2236.9258006525038,1.1196289347637003,0.0,1.856740243159659,0.21697959369453154,0.6904602162539959,1.1196289347637003,13.48705307006836,725.2689088543364
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,114,2.460312581367731,0.8739799797534943,1.4348137778043748,0.9338974500773468,2.4569922705491383,4271.862672581673,1000.0,0.7621880512650111,1.0,30607,713,55,157,256.83783467610675,0.0,256.83783467610675,0.0,1.1375677195936946,0.0,1.861716562712452,0.0,13846.31741031448,0.0,0.6654811071852843,0.0,4.983892345428467,59.674171832799914,1.1375677195936946,0.0,1.861716562712452,0.21625755280815043,0.6654811071852843,1.1375677195936946,12.841891733805339,692.315870515724
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,115,2.460312581367731,0.8737296446164449,1.5259460084637007,0.9221576892719479,2.5462196588516237,4297.687120194435,1000.0,0.5184385369079517,1.0,30383,463,41,171,250.52466430664063,0.0,250.52466430664063,0.0,1.108868483939082,0.0,1.8645046500863274,0.0,14430.192790945552,0.0,0.6952407320340475,0.0,4.6389995892842615,289.16758001327514,1.108868483939082,0.0,1.8645046500863274,0.21794228673996419,0.6952407320340475,1.108868483939082,12.52623321533203,721.5096395472776
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,116,2.460312581367731,0.8729783107837041,1.279432241022587,0.7187931072732237,2.9105371561917392,4316.7537385702135,1000.0,0.446657637491875,1.0,30314,644,81,137,244.17332527854225,0.0,244.17332527854225,0.0,1.0835900575811181,0.0,1.873010726626662,0.0,13661.042007429096,0.0,0.7211540124633096,0.0,6.642169020392678,2690.2574825382235,1.0835900575811181,0.0,1.873010726626662,0.21969509111754326,0.7211540124633096,1.0835900575811181,17.906043853759765,1001.8097472114671
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,117,2.460312581367731,0.8732463109493256,1.279378184080124,0.9028680290677267,2.499790766022422,4566.167110557556,1000.0,0.4673964549145779,1.0,30228,292,58,148,237.9825703014027,0.0,237.9825703014027,0.0,1.0552478491168567,0.0,1.8787724237506025,0.0,14613.544487432007,0.0,0.7508615038611672,0.0,5.789963938973167,528.935080871582,1.0552478491168567,0.0,1.8787724237506025,0.21864453477549117,0.7508615038611672,1.0552478491168567,8.7260275777181,535.8299645391735
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,118,2.460312581367731,0.8716893100738525,1.497798595925172,0.829406033661033,3.005450415611267,4603.244559688568,1000.0,0.5063490842251666,1.0,30821,1064,22,199,245.52577697753907,0.0,245.52577697753907,0.0,1.0878089688177812,0.0,1.8866196217162712,0.0,12249.990921903907,0.0,0.7084487748146057,0.0,5.177246608734131,29.95010457277298,1.0878089688177812,0.0,1.8866196217162712,0.2219340696662149,0.7084487748146057,1.0878089688177812,20.460481414794923,1020.8325768253255
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,119,2.460312581367731,0.8717763100067775,1.5202491675813994,0.8852980112215101,2.477199596166611,4613.443995318413,1000.0,0.48673259958197396,1.0,30460,669,56,161,236.338387298584,0.0,236.338387298584,0.0,1.047454092451582,0.0,1.8949194891884706,0.0,14608.725174448442,0.0,0.7526254415512085,0.0,5.4056960344314575,1394.607136707306,1.047454092451582,0.0,1.8949194891884706,0.22056150810552344,0.7526254415512085,1.047454092451582,15.755892486572266,973.9150116298961
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,120,2.460312581367731,0.8709326454003652,1.3317292194565138,0.8504391756744537,2.969035415422349,4708.831768856048,1000.0,0.5484040011774177,1.0,30625,808,39,178,240.26830400739397,0.0,240.26830400739397,0.0,1.0648741881273982,0.0,1.9054614402799364,0.0,13302.960554954083,0.0,0.7280704194591159,0.0,6.306719700495402,48.31041822433472,1.0648741881273982,0.0,1.9054614402799364,0.22614004232860804,0.7280704194591159,1.0648741881273982,16.818781280517577,931.2072388467858
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,121,2.460312581367731,0.8706496449311575,1.4042540235320726,0.866103042239083,2.9305260602165673,4706.278314957619,1000.0,0.507720018617305,1.0,30295,512,86,129,250.16415136000688,0.0,250.16415136000688,0.0,1.1096473477311166,0.0,1.9087079952970116,0.0,12215.515241017933,0.0,0.6706093181582058,0.0,5.349068501416375,249.47369047641754,1.1096473477311166,0.0,1.9087079952970116,0.2275037533623156,0.6706093181582058,1.1096473477311166,14.175968577067056,692.2125303243496
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,122,2.460312581367731,0.8706276432673137,1.2965758395195008,0.8659730922685271,3.212285436116732,4752.318458089829,1000.0,0.5567156999168934,1.0,30263,369,68,142,230.27086463341345,0.0,230.27086463341345,0.0,1.0207606153255493,0.0,1.918052250121419,0.0,13357.05227289427,0.0,0.7734240660300622,0.0,10.103109946617714,469.057462246418,1.0207606153255493,0.0,1.918052250121419,0.2275682275322654,0.7734240660300622,1.0207606153255493,9.978404134114584,578.805598492085
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,123,2.460312581367731,0.870762312412262,1.4026791839798292,0.879579414177188,3.1346090833346048,4748.762406382561,1000.0,0.4593805520322893,1.0,30044,223,120,85,250.33580017089844,0.0,250.33580017089844,0.0,1.1100713270199027,0.0,1.9213130537439511,0.0,11087.9398584296,0.0,0.6620980004469553,0.0,7.893613391452366,9556.09479566574,1.1100713270199027,0.0,1.9213130537439511,0.23002129683331812,0.6620980004469553,1.1100713270199027,7.5100740051269534,332.638195752888
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,124,2.4693909458713463,0.8710353110233943,1.3209116586049399,0.9712754481445185,2.0790510831607714,5626.496726861,1000.0,0.5248188597561069,1.0,30123,221,82,124,260.2395273844401,0.0,260.2395273844401,0.0,1.1541868858591562,0.0,1.924177859006746,0.0,13890.7112027698,0.0,0.6047486973305544,0.0,2.8677812152438693,1614.9453063821793,1.1541868858591562,0.0,1.924177859006746,0.22889118078573575,0.6047486973305544,1.1541868858591562,7.807185821533203,416.721336083094
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,125,2.4693909458713463,0.8708593112230301,1.3550273150205612,0.9406848561059465,2.845177944501241,5839.802799944878,1000.0,0.7117874476445178,1.0,30452,581,72,139,227.2446502685547,0.0,227.2446502685547,0.0,1.0070791022667078,0.0,1.9342171496718485,0.0,15530.123381958616,0.0,0.7789237936337788,0.0,9.195815149943034,1066.704073266983,1.0070791022667078,0.0,1.9342171496718485,0.23221114201149007,0.7789237936337788,1.0070791022667078,11.362232513427735,776.506169097931
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,126,2.4693909458713463,0.8710426447788874,1.4078055580457052,0.8936760831094316,3.132803902029991,5854.195345096588,1000.0,0.616674736168622,1.0,30013,224,137,66,231.3350887298584,0.0,231.3350887298584,0.0,1.0261883595766323,0.0,1.9386793520923535,0.0,14868.44180109667,0.0,0.7520156130194664,0.0,11.124970853328705,924.5031938219071,1.0261883595766323,0.0,1.9386793520923535,0.23615919049051606,0.7520156130194664,1.0261883595766323,6.1689356994628906,396.49178136257785
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,127,2.528283317755615,0.8702806452910106,1.4697996732592582,0.8686737546331212,2.933978922665119,5950.25655049324,1000.0,0.49280359924523365,1.0,30278,455,78,135,243.98553848266602,0.0,243.98553848266602,0.0,1.0815011085282726,0.0,1.9453049639045363,0.0,14568.707643119813,0.0,0.680796118453145,0.0,5.424906402826309,186.58608898162842,1.0815011085282726,0.0,1.9453049639045363,0.23683180815374058,0.680796118453145,1.0815011085282726,13.012562052408855,776.99774096639
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,128,2.528283317755615,0.8706613111495972,1.5405332891146342,0.8400892132334139,2.17300350467364,5966.294100513458,1000.0,0.580815330788228,1.0,30146,370,127,81,232.3445612589518,0.0,232.3445612589518,0.0,1.0298180476307544,0.0,1.9517109637988903,0.0,18265.80155633236,0.0,0.7400644396742185,0.0,5.3262715339660645,1688.496355780363,1.0298180476307544,0.0,1.9517109637988903,0.24043743619742192,0.7400644396742185,1.0298180476307544,9.293782450358073,730.6320622532945
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,129,2.528283317755615,0.8701416430870692,1.322505505681038,0.8724983264621825,2.8740825520621405,6096.350917463303,1000.0,0.5368323276608303,1.0,30497,614,36,179,229.20164489746094,0.0,229.20164489746094,0.0,1.0161089573131188,0.0,1.9612844854973461,0.0,14659.181883018153,0.0,0.7531017992231581,0.0,7.47707806693183,291.2408685016632,1.0161089573131188,0.0,1.9612844854973461,0.24689763531890468,0.7531017992231581,1.0161089573131188,13.752098693847657,879.5509129810893
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,130,2.544259179168073,0.8700813120603561,1.3573247875769934,0.9417967700004927,3.0107158639214258,6154.4011825037005,1000.0,0.5692878585314263,1.0,30226,309,64,143,232.23051591352984,0.0,232.23051591352984,0.0,1.0297467274422973,0.0,1.9668092825072605,0.0,14424.222040556417,0.0,0.7325698841701854,0.0,8.592892993580211,1086.0068471455575,1.0297467274422973,0.0,1.9668092825072605,0.2482594279143608,0.7325698841701854,1.0297467274422973,8.515118916829428,528.8881414870687
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,131,2.544259179168073,0.8699353142579397,1.3598599763711294,0.8529955008056186,3.215320413762873,6192.324614796638,1000.0,0.7115311388328783,1.0,30302,353,53,154,237.04290077903053,0.0,237.04290077903053,0.0,1.049463925093562,0.0,1.970558763393735,0.0,13653.44669559672,0.0,0.7044207020239397,0.0,13.10150146484375,1710.4455463552474,1.049463925093562,0.0,1.970558763393735,0.24900375624047216,0.7044207020239397,1.049463925093562,8.691573028564454,500.62637883854643
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,132,2.621935908401322,0.8694816452264785,1.3180444560448328,0.7570422607933329,2.8024308190626255,6369.442883486748,1000.0,0.30417007397337864,1.0,29987,382,152,63,237.2299535414752,0.0,237.2299535414752,0.0,1.051738820034355,0.0,1.9768884863173457,0.0,13938.324311516806,0.0,0.6977112976943746,0.0,7.124736505396226,4139.653760123253,1.051738820034355,0.0,1.9768884863173457,0.2495996451020945,0.6977112976943746,1.051738820034355,13.443030700683593,789.838377652619
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,133,2.6490893007987477,0.8686063118775685,1.4921916228532792,0.9166519613525264,3.3736486014197853,6758.892688298225,1000.0,0.5559464707709101,1.0,30503,619,47,167,229.06624378877527,0.0,229.06624378877527,0.0,1.0155283867878517,0.0,1.9857112514699202,0.0,13302.224674712268,0.0,0.7387699204332688,0.0,9.769505556891946,1258.9602749633789,1.0155283867878517,0.0,1.9857112514699202,0.2540633626963302,0.7387699204332688,1.0155283867878517,12.980420481363932,753.7927315670285
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,134,2.6490893007987477,0.8687036444743474,1.2701672202348708,0.9279587099788354,2.9368837674458823,6818.72094142437,1000.0,0.6960869956253826,1.0,30473,590,64,147,236.80247497558594,0.0,236.80247497558594,0.0,1.0500060075535134,0.0,1.993621777237296,0.0,13453.26071818175,0.0,0.6920326004425684,0.0,5.028645348548889,1012.8868162870407,1.0500060075535134,0.0,1.993621777237296,0.2536026709626544,0.6920326004425684,1.0500060075535134,11.840123748779297,672.6630359090874
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,135,2.6490893007987477,0.8684726456801096,1.2779171671470007,0.9047152812377534,2.6859366019566853,6927.739212245941,1000.0,0.44744785675735904,1.0,30269,391,56,156,251.9018534342448,0.0,251.9018534342448,0.0,1.1153640854399736,0.0,1.9992503675820998,0.0,13014.955830154506,0.0,0.606443198521932,0.0,4.742301066716512,1093.8640494537353,1.1153640854399736,0.0,1.9992503675820998,0.2581017162936364,0.606443198521932,1.1153640854399736,12.595092671712239,650.7477915077255
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,136,2.6490893007987477,0.8686719781160355,1.3377984132369358,0.94954955281291,2.561889737844467,6961.675871753692,1000.0,0.6793005586477928,1.0,30323,464,90,117,240.30669403076172,0.0,240.30669403076172,0.0,1.065337917960998,0.0,2.0046507921013967,0.0,16435.009980343748,0.0,0.6649476749201616,0.0,6.488693078358968,3194.947658920288,1.065337917960998,0.0,2.0046507921013967,0.2604938366665217,0.6649476749201616,1.065337917960998,9.612267761230468,657.4003992137501
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,137,2.6729178044045065,0.8678693105777104,1.295174848139286,0.8639834797539667,3.502739766064812,7266.050995564461,1000.0,0.612927632448856,1.0,30667,723,19,193,233.3618720559513,0.0,233.3618720559513,0.0,1.0331152540400526,0.0,2.01148077715582,0.0,13437.999393782462,0.0,0.7014383884037242,0.0,12.474068080677705,93.41283537864685,1.0331152540400526,0.0,2.01148077715582,0.26288901326610303,0.7014383884037242,1.0331152540400526,13.223839416503907,761.4866323143395
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,138,2.6729178044045065,0.8675706446170807,1.5018690354625384,0.9231553408874945,3.2764357786912184,7295.546352849006,1000.0,0.5960100531563091,1.0,30189,350,96,113,229.5018510084886,0.0,229.5018510084886,0.0,1.017322219035703,0.0,2.017513214033941,0.0,15150.755844558182,0.0,0.7174473588283246,0.0,14.230642905602089,484.3633130931854,1.017322219035703,0.0,2.017513214033941,0.2649608871404425,0.7174473588283246,1.017322219035703,9.945080210367838,656.5327532641878
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,139,2.6729178044045065,0.8672466444969177,1.2895930477976798,0.9206411877582746,3.089384078979492,7300.149086894989,1000.0,0.6055204313341503,1.0,30504,618,47,167,229.92743907255286,0.0,229.92743907255286,0.0,1.0182431113795136,0.0,2.0298063012970853,0.0,15323.391373644612,0.0,0.712429453344906,0.0,8.51654327616972,233.42923868656158,1.0182431113795136,0.0,2.0298063012970853,0.2667331302766312,0.712429453344906,1.0182431113795136,13.029221547444662,868.3255111731946
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,140,2.6814181538115056,0.8676373112201691,1.268525948524475,0.8989488169348101,2.717485612088984,7313.757029924393,1000.0,0.38975630792164323,1.0,30224,232,30,176,223.22813831676137,0.0,223.22813831676137,0.0,0.9905478808806035,0.0,2.0363957667008066,0.0,16020.809859267129,0.0,0.7436868385835127,0.0,8.425351099534469,470.4641341781616,0.9905478808806035,0.0,2.0363957667008066,0.2713861021812541,0.7436868385835127,0.9905478808806035,8.18503173828125,587.4296948397947
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,141,2.6814181538115056,0.8668343102931977,1.2924077849586804,0.8073074353748291,3.390649177134037,7364.0735089826585,1000.0,0.40290226019592557,1.0,30126,337,85,128,220.75722122192383,0.0,220.75722122192383,0.0,0.9776364740578316,0.0,2.0519639459971204,0.0,13877.23551349901,0.0,0.7563369944691658,0.0,9.572080552577972,1980.0820669651032,0.9776364740578316,0.0,2.0519639459971204,0.27976742910938435,0.7563369944691658,0.9776364740578316,11.77371846516927,740.1192273866138
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,142,3.1298560758347542,0.8672963112592698,1.2531471887230874,0.8676283342690991,2.374490514397621,7485.911313452721,1000.0,0.6554035682106222,1.0,30216,319,72,137,236.05013275146484,0.0,236.05013275146484,0.0,1.045653281361543,0.0,2.0669207708134785,0.0,16411.74993540649,0.0,0.6658154477675756,0.0,4.633031527201335,2093.959264879227,1.045653281361543,0.0,2.0669207708134785,0.2623585463764434,0.6658154477675756,1.045653281361543,9.442005310058594,656.4699974162595
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,143,3.1298560758347542,0.8671149790287018,1.2632630620400112,0.8235368567369339,3.078356146812439,7662.936555690765,1000.0,0.5790366649566882,1.0,30310,420,61,149,227.44899531773157,0.0,227.44899531773157,0.0,1.0066228477463792,0.0,2.075485703083325,0.0,15781.175284113664,0.0,0.7117567658424377,0.0,11.320922715323311,411.59297389030456,1.0066228477463792,0.0,2.075485703083325,0.26496338641370326,0.7117567658424377,1.0066228477463792,10.614286448160808,736.4548465919709
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,144,3.1298560758347542,0.8670056424538295,1.400420825779438,0.9201606222555421,2.7909295829859646,7691.771386890411,1000.0,0.7826372292154518,1.0,30286,401,84,123,232.9998418634588,0.0,232.9998418634588,0.0,1.034171289130632,0.0,2.081923743356133,0.0,16329.78961884798,0.0,0.672524706883864,0.0,6.3805249387567695,193.13388241291045,1.034171289130632,0.0,2.081923743356133,0.2660158007048875,0.672524706883864,1.034171289130632,8.54332753499349,598.7589526910926
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,145,3.1298560758347542,0.8665249772866567,1.3246254964669546,0.8391255663587811,3.183513678610325,7721.344405779839,1000.0,0.37582507971377355,1.0,30116,357,97,116,222.9660186767578,0.0,222.9660186767578,0.0,0.9893405422640605,0.0,2.0939005098803456,0.0,15729.543267221652,0.0,0.7262545078992844,0.0,8.421536087989807,3323.5730954933165,0.9893405422640605,0.0,2.0939005098803456,0.27082441563516396,0.7262545078992844,0.9893405422640605,11.89152099609375,838.9089742518214
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,146,3.1298560758347542,0.8662706446647644,1.4163771650195123,0.7922464746353755,2.811942948235406,8009.519104962349,1000.0,0.4780298957575375,1.0,30422,584,55,159,227.30069139268664,0.0,227.30069139268664,0.0,1.0067220674207205,0.0,2.1051173612302403,0.0,16963.811270225524,0.0,0.699982119931115,0.0,5.347229056888157,182.98720390319824,1.0067220674207205,0.0,2.1051173612302403,0.2698328182803536,0.699982119931115,1.0067220674207205,13.638041483561198,1017.8286762135313
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,147,3.1298560758347542,0.8657293119033178,1.395054602821668,0.882448298798678,2.9314429571754053,7996.388953924179,1000.0,0.46784844879699794,1.0,30492,613,24,191,227.79442556280839,0.0,227.79442556280839,0.0,1.0092703985640215,0.0,2.1175352034321495,0.0,14992.878364331702,0.0,0.6927755678954878,0.0,4.720667312019749,140.79294576644898,1.0092703985640215,0.0,2.1175352034321495,0.27196966835159553,0.6927755678954878,1.0092703985640215,14.42698028564453,949.5489630743411
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,148,3.1298560758347542,0.865489978591601,1.3787716411550839,0.9376198794783147,3.1545939530645097,8018.797625193596,1000.0,0.6976760230794172,1.0,30585,587,17,193,225.3844212123326,0.0,225.3844212123326,0.0,0.9983259753398784,0.0,2.1302635799406806,0.0,14003.796885760346,0.0,0.703066002045359,0.0,7.675569568361555,91.49956990242005,0.9983259753398784,0.0,2.1302635799406806,0.2732853569579864,0.703066002045359,0.9983259753398784,10.517939656575521,653.5105213354828
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,149,3.1298560758347542,0.8650796457131704,1.2934863835573196,0.9358402042246592,3.2821973391941617,8024.146345996856,1000.0,0.6291833714226901,1.0,30328,434,61,149,223.51586042131697,0.0,223.51586042131697,0.0,0.9903624655936951,0.0,2.1388061162785466,0.0,14751.864669722685,0.0,0.7095459061009544,0.0,9.931822878973824,3205.223310480118,0.9903624655936951,0.0,2.1388061162785466,0.27700445228782844,0.7095459061009544,0.9903624655936951,10.430740152994792,688.4203512537252
