algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,krum_score_honest,krum_score_attacker,n_dp_norm_honest,n_dp_norm_attacker,nsr_honest,nsr_attacker,sigma_n_honest,sigma_n_attacker,trust_honest,trust_attacker,eps_n_honest,eps_n_attacker,noise_norm_honest,noise_norm_attacker,sigma_dp_honest,sigma_dp_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,138,7.591117253812124,0.79416748046875,0.6172724390029907,0.9024872495476239,1.4594995511902704,28780.698107897442,1000.0,0.8535540706126512,1.0,50333,427,129,177,0.41503678427802193,9634.974686366915,135.5929209391276,0.0,5609.3908016943915,0.0,0.6002290721471661,0.0,0.3950621551937527,0.0,5.90359896756904,0.0,135.5929209391276,0.0,0.6002290721471661,0.0,5.90359896756904,0.9480116144812288,0.3950621551937527,0.6002290721471661,6.101681442260742,252.4225860762476
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,139,7.591117253812124,0.7936814814805985,0.6195209982991219,0.872875125672055,1.2841998351116974,29339.27504755656,1000.0,0.7909934212967644,1.0,50372,511,127,182,0.08614072917650144,7619.5463233519595,135.31957499186197,0.0,5563.644157934526,0.0,0.6002290721471661,0.0,0.32208827293167513,0.0,5.928584455777918,0.0,135.31957499186197,0.0,0.6002290721471661,0.0,5.928584455777918,0.95075363710461,0.32208827293167513,0.6002290721471661,8.119174499511718,333.8186494760716
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,140,7.591117253812124,0.7941074803471565,0.6195898482203483,0.9732783919303951,0.7372373472899199,30252.392965304058,1000.0,0.948525571310914,1.0,50366,458,132,172,0.09090248122811317,12890.000689128761,135.33406257629395,0.0,5342.4814494724305,0.0,0.6002290721471661,0.0,0.32015452859923244,0.0,5.945372156617415,0.0,135.33406257629395,0.0,0.6002290721471661,0.0,5.945372156617415,0.9560013059438365,0.32015452859923244,0.6002290721471661,5.413362503051758,213.6992579788972
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,141,7.591117253812124,0.7939744803309441,0.6203825417160987,0.7209512798014174,1.2770895051459472,30672.159628798167,1000.0,0.595794061082776,1.0,49985,326,211,98,0.0888144572575887,102671.66034030994,135.28627395629883,0.0,5285.819119638367,0.0,0.6002290721471661,0.0,0.40436706226319075,0.0,5.970553707876658,0.0,135.28627395629883,0.0,0.6002290721471661,0.0,5.970553707876658,0.9650945053862932,0.40436706226319075,0.6002290721471661,8.11717643737793,317.14914717830203
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,142,7.591117253812124,0.7940859797596932,0.6203461456298828,0.8601205246735075,0.9324157195431846,33160.36828789393,1000.0,0.7794324579263103,1.0,49940,207,217,88,0.2636728584766388,97050.19392089904,135.49696568080358,0.0,5302.992791595366,0.0,0.6002290721471661,0.0,0.47377653632845196,0.0,6.00972794501323,0.0,135.49696568080358,0.0,0.6002290721471661,0.0,6.00972794501323,0.8728440302004202,0.47377653632845196,0.6002290721471661,4.742393798828125,185.6047477058378
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,143,7.591117253812124,0.7940184810757637,0.6215244823694229,0.8486423569253567,1.2437216818332673,35450.89339134852,1000.0,0.7726590765347379,1.0,50234,426,165,143,0.23473471403121948,11756.158250566323,135.3244857788086,0.0,5984.378452177507,0.0,0.6002290721471661,0.0,0.3690185692161322,0.0,6.030712571062599,0.0,135.3244857788086,0.0,0.6002290721471661,0.0,6.030712571062599,0.8759364961101649,0.3690185692161322,0.6002290721471661,6.76622428894043,299.21892260887535
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,144,7.591117253812124,0.7940019822120666,0.6229608821868896,0.9303884531983491,0.8282005105699811,36456.18246589025,1000.0,0.8770795069861871,1.0,50078,331,209,94,0.4135965662343161,5267.055092405578,135.618168422154,0.0,6024.784803988522,0.0,0.6002290721471661,0.0,0.2925809273230178,0.0,6.057105286631368,0.0,135.618168422154,0.0,0.6002290721471661,0.0,6.057105286631368,0.8444256240023932,0.2925809273230178,0.6002290721471661,4.746635894775391,210.8674681395983
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,145,7.591117253812124,0.7938114815950393,0.623720472753048,0.8759793675501423,1.1577551987403156,37044.21160268148,1000.0,0.8006357263785856,1.0,50255,475,169,139,0.045223944038298214,230373.83775432175,135.3107119473544,0.0,5545.89928081108,0.0,0.6002290721471661,0.0,0.29290104733610695,0.0,6.091332607958842,0.0,135.3107119473544,0.0,0.6002290721471661,0.0,6.091332607958842,0.822849100089109,0.29290104733610695,0.6002290721471661,7.442089157104492,305.02446044460936
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,146,7.591117253812124,0.7939614796638489,0.6244102439284325,0.9144103518314863,1.1882142560048536,42102.521680933634,1000.0,0.8593597483547722,1.0,50399,543,143,165,0.8437084338881753,8954.733530264497,135.18176130814985,0.0,5991.328354081604,0.0,0.6002290721471661,0.0,0.46066590534015134,0.0,6.127343702527542,0.0,135.18176130814985,0.0,0.6002290721471661,0.0,6.127343702527542,0.7874190137677974,0.46066590534015134,0.6002290721471661,7.434996871948242,329.52305947448826
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,147,7.591117253812124,0.7937519797682762,0.6249748247861863,0.8668942146672627,1.5626642376184463,42554.30794194539,1000.0,0.7842648759629102,1.0,50567,752,123,190,0.4601040681203206,8755.220819160242,135.4768849690755,0.0,5704.990599126473,0.0,0.6002290721471663,0.0,0.4938488284746806,0.0,6.158956295996236,0.0,135.4768849690755,0.0,0.6002290721471663,0.0,6.158956295996236,0.7925834971587088,0.4938488284746806,0.6002290721471663,10.160766372680664,427.87429493448553
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,148,7.591117253812124,0.7936969798803329,0.625925391614437,0.9571569453161525,0.9313614010810852,43693.40837819417,1000.0,0.9217075614334334,1.0,50515,597,119,187,0.12788493633270265,6559.322851671477,135.24740447998047,0.0,5342.417055772707,0.0,0.6002290721471661,0.0,0.25169044099748134,0.0,6.177684877582131,0.0,135.24740447998047,0.0,0.6002290721471661,0.0,6.177684877582131,0.7963861029611701,0.25169044099748134,0.6002290721471661,6.7623702239990235,267.1208527886353
noise-game,scale,fashion_mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,149,7.591117253812124,0.793759982585907,0.6261717125773429,0.9252731000101045,1.2512168023321364,44639.03267936707,1000.0,0.8630980450394937,1.0,50103,347,196,110,0.28019187185499406,261069.69428399255,135.49541897243924,0.0,5556.613374017116,0.0,0.6002290721471661,0.0,0.3340774116416772,0.0,6.196571041026565,0.0,135.49541897243924,0.0,0.6002290721471661,0.0,6.196571041026565,0.8019954733559498,0.3340774116416772,0.6002290721471661,6.097293853759766,250.04760183077022
