algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,90,0.0,0.7977695797681809,0.5766146342754364,nan,0.02740712295472622,0.0,,0.0,nan,0,14,0,528
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,91,0.0,0.7979835791587829,0.5764478974342346,nan,0.02725909036025405,0.0,,nan,nan,0,0,0,194
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,92,0.0,0.7977921800613403,0.5768000347614288,nan,0.02741080470755696,0.0,,0.0,nan,0,4,0,218
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,93,0.0,0.7980915813446045,0.5766466615200043,nan,0.027183607377111913,0.0,,0.0,nan,0,15,0,239
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,94,0.0,0.7982495790719986,0.5767459089756012,nan,0.02687809517234564,0.0,,0.0,nan,0,3,0,143
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,95,0.0,0.7981211810112,0.5770304608345032,nan,0.02732137681171298,0.0,,0.0,nan,0,4,0,326
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,96,0.0,0.7982491782903671,0.577244109749794,nan,0.02723712772130966,0.0,,0.0,nan,0,15,0,499
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,97,0.0,0.7985131797790528,0.5766910184621811,nan,0.026618327859789133,0.0,,0.0,nan,0,1,0,291
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,98,0.0,0.7985255808830262,0.5771260536909103,nan,0.026660582792013884,0.0,,0.0,nan,0,4,0,78
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,99,0.0,0.7986043802499772,0.5772287937402725,nan,0.026527663990855217,0.0,,0.0,nan,0,4,0,192
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,100,0.0,0.7987143791913986,0.5771134610176086,nan,0.026068274550139905,0.0,,0.0,nan,0,6,0,198
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,101,0.0,0.7987795789241791,0.5776195685863494,nan,0.02640593594685197,0.0,,nan,nan,0,0,0,352
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,102,0.0,0.7988653792142868,0.5775559387207031,nan,0.026415677029639484,0.0,,nan,nan,0,0,0,282
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,103,0.0,0.798824579834938,0.5779858934879303,nan,0.026342807304114105,0.0,,0.0,nan,0,2,0,288
trimmed-mean,scale,fashion_mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,104,0.0,0.7989605796337128,0.5780487548112869,nan,0.026032474260777237,0.0,,0.0,nan,0,1,0,353
