algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,krum_score_honest,krum_score_attacker
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,121,0.0,0.8879333772659301,0.3788336834907532,nan,0.013763350754976273,0.0,,0.0,nan,0,290,0,26,0.0021137375513027453,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,122,0.0,0.8879773780107498,0.37907644248008726,nan,0.013569226706400513,0.0,,0.0,nan,0,112,0,16,0.0012612925401251566,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,123,0.0,0.8879793779850006,0.37927118921279906,nan,0.013478816986083985,0.0,,0.0,nan,0,97,0,15,0.0011401684776715497,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,124,0.0,0.8879987777471542,0.3794210649132729,nan,0.0133960548248142,0.0,,0.0,nan,0,203,0,21,0.0016870056481465049,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,125,0.0,0.8879731785058975,0.3796463759541511,nan,0.013252453163266183,0.0,,0.0,nan,0,243,0,25,0.0016981319360503996,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,126,0.0,0.8879963762760162,0.3798379074335098,nan,0.013114570448175072,0.0,,0.0,nan,0,123,0,15,0.0011848107495002057,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,127,0.0,0.8879843769073487,0.3801108537316322,nan,0.01299827785231173,0.0,,0.0,nan,0,173,0,19,0.0013744078036821024,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,128,0.0,0.8879569772481918,0.3803536941409111,nan,0.012921475438401104,0.0,,0.0,nan,0,112,0,18,0.001116531202569604,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,129,0.0,0.887961977481842,0.3805858249664307,nan,0.012861505459994078,0.0,,0.0,nan,0,390,0,30,0.0021741997104871907,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,130,0.0,0.8879929769039154,0.3807814824581146,nan,0.012766723360866308,0.0,,0.0,nan,0,154,0,18,0.0013140446750358457,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,131,0.0,0.8879937769174576,0.38097923719882965,nan,0.012632692402228713,0.0,,0.0,nan,0,142,0,20,0.0012294147579398537,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,132,0.0,0.8879419778585433,0.38119587552547457,nan,0.012486545721068979,0.0,,0.0,nan,0,470,0,34,0.0021541438246559766,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,133,0.0,0.8879325772523881,0.38145431226491927,nan,0.012401178173720837,0.0,,0.0,nan,0,234,0,24,0.0013818353828456667,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,134,0.0,0.8879475762844086,0.3816440491080284,nan,0.012323144938796758,0.0,,0.0,nan,0,171,0,19,0.0012432058675862525,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,135,0.0,0.8879631780385971,0.3818860449194908,nan,0.012208486204966902,0.0,,0.0,nan,0,280,0,26,0.0017537603416712955,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,136,0.0,0.887949977517128,0.3821433664560318,nan,0.012114911194890738,0.0,,0.0,nan,0,336,0,26,0.0020031289956211275,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,137,0.0,0.8879605779647827,0.38235787564516066,nan,0.011998115483671426,0.0,,0.0,nan,0,355,0,29,0.0018554731167011683,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,138,0.0,0.8879897772073746,0.3825891461968422,nan,0.011900689955800771,0.0,,0.0,nan,0,204,0,22,0.001261275694705546,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,139,0.0,0.8880193774700165,0.3828170729279518,nan,0.011821056969463825,0.0,,0.0,nan,0,515,0,35,0.0022758339575768725,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,140,0.0,0.8880067766904831,0.383069447517395,nan,0.011735734218731522,0.0,,0.0,nan,0,246,0,24,0.001452443178725214,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,141,0.0,0.8880297772884369,0.38332099479436876,nan,0.011592101668938995,0.0,,0.0,nan,0,212,0,22,0.001218323076609522,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,142,0.0,0.8880061784982681,0.3835689173340797,nan,0.011492439858615398,0.0,,0.0,nan,0,159,0,19,0.0010520555661059916,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,143,0.0,0.8879929774999619,0.3838121991753578,nan,0.011423957379534841,0.0,,0.0,nan,0,208,0,22,0.0011636983496525015,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,144,0.0,0.8879981772899628,0.3840557631254196,nan,0.011372495403513313,0.0,,0.0,nan,0,197,0,21,0.001159872961579822,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,145,0.0,0.8879957772493362,0.38429850989580155,nan,0.011238601099699735,0.0,,0.0,nan,0,272,0,26,0.0013827818038407713,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,146,0.0,0.8880105764865875,0.3845242210626602,nan,0.01112097449414432,0.0,,0.0,nan,0,200,0,18,0.001182843009819803,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,147,0.0,0.8879909780025482,0.38481107300519946,nan,0.011095805706456303,0.0,,0.0,nan,0,447,0,33,0.0016069464052894285,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,148,0.0,0.8879879775047302,0.3850112566947937,nan,0.010970888396725059,0.0,,0.0,nan,0,142,0,20,0.0008869679083793678,0.0
krum,scale,mnist,42,500,0,1.0,0.1,0.05,iid,1.0,500,149,0.0,0.8880045770406723,0.3852905334830284,nan,0.010860258473083377,0.0,,0.0,nan,0,274,0,26,0.0012377900420688093,0.0
