algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,krum_score_honest,krum_score_attacker
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,104,0.0,0.7602106473098199,nan,0.893296895482108,nan,nan,,0.6633412423273319,1.0,30560,764,0,0,nan,nan
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,105,0.0,0.7607193128516276,nan,0.920033143939394,nan,nan,,0.49184499710815505,1.0,30067,190,0,3,nan,nan
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,106,0.0,0.7598249795287848,nan,0.8346308921504445,nan,nan,,0.417771367764931,1.0,30362,642,0,2,nan,nan
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,107,0.0,0.7561816467841467,nan,0.8565868055744335,nan,nan,,0.5742220017500013,1.0,30398,630,0,4,nan,nan
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,108,0.0,0.7592869797597329,nan,0.9436860144048387,nan,nan,,0.5988567150628571,1.0,30405,566,0,3,nan,nan
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,109,0.0,0.7486646480361621,nan,0.8732254299155943,nan,nan,,0.5720614855369931,1.0,30918,1329,0,7,nan,nan
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,110,0.0,0.753795314108332,nan,0.8185397091808864,nan,nan,,0.4802340077104204,1.0,30644,1068,0,2,nan,nan
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,111,0.0,0.7550333137065173,nan,0.804360623420755,nan,nan,,0.47405452474731913,1.0,30322,519,0,5,nan,nan
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,112,0.0,0.7583909800897042,nan,0.942064740419246,nan,nan,,0.7835444204234951,1.0,30247,370,0,1,nan,nan
krum,scale,mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,113,0.0,0.7584586481750012,nan,0.7548957552732718,nan,nan,,0.4968510156581893,1.0,30261,500,0,1,nan,nan
