algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,n_dp_norm_honest,n_dp_norm_attacker,eps_n_honest,eps_n_attacker,nsr_honest,nsr_attacker,trust_honest,trust_attacker,krum_score_honest,krum_score_attacker,noise_norm_honest,noise_norm_attacker,sigma_dp_honest,sigma_dp_attacker,sigma_n_honest,sigma_n_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,101,7.083323740466992,0.7947389791409175,2.9421591854095457,0.8257375439551522,1.4497011326826537,1661.9988331580162,1000.0,0.5174374390857722,1.0,30191,336,84,125,136.8658963716947,0.0,4.877796240314103,0.0,5360.303017295477,0.0,0.6187930737550442,0.0,1.4660896911070898,431.20870221152904,136.8658963716947,0.0,0.6065572064911621,0.0,0.6065572064911621,0.0,4.877796240314103,1.0967196470372393,0.6187930737550442,0.6065572064911621,5.9308555094401045,232.27979741613734
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,102,7.083323740466992,0.7946783117453258,1.9940647693475086,0.9270424724060121,1.2825439712580513,1694.081382136345,1000.0,0.6674990982905551,1.0,30712,800,41,173,137.20961267807905,0.0,4.925298279632733,0.0,4970.710987348249,0.0,0.4705199419575579,0.0,0.8160388368894073,282.5098437770456,137.20961267807905,0.0,0.6087653858401948,0.0,0.6087653858401948,0.0,4.925298279632733,1.0894415060581208,0.4705199419575579,0.6087653858401948,7.775211385091146,281.6736226164008
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,103,7.083323740466992,0.7945159806807836,2.707880048553149,0.8464969986331222,1.253197921646966,1735.2711063432694,1000.0,0.5465949542698528,1.0,30487,583,25,189,137.17786153157553,0.0,4.990418163937813,0.0,5197.643137613236,0.0,0.5395341171986527,0.0,0.2623726651072502,11.48543820425868,137.17786153157553,0.0,0.6081108575505851,0.0,0.6081108575505851,0.0,4.990418163937813,1.0427104903327413,0.5395341171986527,0.6081108575505851,8.230671691894532,311.8585882567941
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,104,7.083323740466992,0.7945063149929047,2.0857823012272516,0.899908697358736,0.9667437424262365,1746.9935741472245,1000.0,0.6719220303377454,1.0,30503,610,57,154,140.81940409342448,0.0,5.027951947492938,0.0,5268.542923992144,0.0,0.3483128994703293,0.0,0.12656891097625098,27.652155108824374,140.81940409342448,0.0,0.6244469625404049,0.0,0.6244469625404049,0.0,5.027951947492938,1.0336445073579092,0.3483128994703293,0.6244469625404049,7.040970204671224,263.4271461996072
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,105,7.083323740466992,0.794795980254809,1.7543537167708079,0.9303042233357194,1.3900939779622214,1745.688580493927,1000.0,0.500811179735052,1.0,29887,168,180,25,137.0843222481864,0.0,5.044021653432783,0.0,4842.412165125301,0.0,0.5066634267568588,0.0,1.012848892382213,3568.4874332511426,137.0843222481864,0.0,0.6072801357096089,0.0,0.6072801357096089,0.0,5.044021653432783,1.0305769812672096,0.5066634267568588,0.6072801357096089,3.1986341857910157,112.989617186257
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,106,7.083323740466992,0.7945839780569076,3.0646202955643336,0.8439646454389635,1.009214020644625,2048.3873931002618,1000.0,0.4249883530995037,1.0,30301,491,61,153,138.34430440266928,0.0,5.074378347915764,0.0,5261.121976872143,0.0,0.37939095973140663,0.0,0.12129394265745456,17.761024118065833,138.34430440266928,0.0,0.6130346047665066,0.0,0.6130346047665066,0.0,5.074378347915764,1.0379328785841042,0.37939095973140663,0.6130346047665066,8.300658264160155,315.6673186123286
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,107,7.083323740466992,0.7946649803717931,1.8003210083643595,0.8679399504914774,1.6558887688443065,2041.3492808675767,1000.0,0.5868099516054857,1.0,30321,498,77,136,136.74556732177734,0.0,5.104350329685655,0.0,5345.439611344113,0.0,0.5545786786824465,0.0,0.72205432318151,187.26481521733106,136.74556732177734,0.0,0.6057020626653915,0.0,0.6057020626653915,0.0,5.104350329685655,1.0418517962625033,0.5545786786824465,0.6057020626653915,7.293096923828125,285.0901126050193
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,108,7.083323740466992,0.7945306468009948,1.9258356259266536,0.9490782604150245,1.1705526486039162,2087.5339876317976,1000.0,0.6047504141593459,1.0,30379,388,26,181,136.01507822672525,0.0,5.132193808600576,0.0,5036.98016491638,0.0,0.38996683061122894,0.0,1.817687784632047,12.750070077478886,136.01507822672525,0.0,0.6018875150475473,0.0,0.6018875150475473,0.0,5.132193808600576,1.0433808677173761,0.38996683061122894,0.6018875150475473,5.44060312906901,201.47920659665522
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,109,7.083323740466992,0.7944513128201167,1.607250899275144,0.8803348931523383,1.3034980629499142,2106.7265330338478,1000.0,0.5798801892765235,1.0,30885,1148,33,188,137.291381249061,0.0,5.1954787712916595,0.0,5475.984327309979,0.0,0.4793595094950153,0.0,0.04575202639143054,10.667307044006884,137.291381249061,0.0,0.6086583002797623,0.0,0.6086583002797623,0.0,5.1954787712916595,1.0204281123623373,0.4793595094950153,0.6086583002797623,11.89858637491862,474.5853083668649
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,110,7.258474178672736,0.7944056481122971,1.281855669816335,0.8279928676789154,1.202955137938261,2084.2592267012596,1000.0,0.4891886294674334,1.0,30605,887,39,183,136.83549372355142,0.0,5.2586926269883145,0.0,5195.534626329628,0.0,0.4401903357356787,0.0,0.21955209784209728,229.23035450354217,136.83549372355142,0.0,0.6062813505265457,0.0,0.6062813505265457,0.0,5.2586926269883145,0.9999572636378328,0.4401903357356787,0.6062813505265457,10.946839497884115,415.6427701063703
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,111,7.258474178672736,0.7945906458298365,1.6091705705722172,0.814460326110757,1.1980032175779343,2108.7847656655313,1000.0,0.4811434340424641,1.0,30267,370,55,154,140.5096947806222,0.0,5.290678269930407,0.0,5147.482892656532,0.0,0.38713258664522854,0.0,0.19414398686162063,39.10743519037962,140.5096947806222,0.0,0.6227828701966115,0.0,0.6227828701966115,0.0,5.290678269930407,0.9877004678723984,0.38713258664522854,0.6227828701966115,6.55711908976237,240.2158683239715
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,112,7.258474178672736,0.7949346460898717,1.2087966416279474,0.9458309737643996,1.6970624141395092,2123.790933215618,1000.0,0.7897033918508118,1.0,30186,228,61,143,135.1713161468506,0.0,5.301870070490071,0.0,5372.265798373779,0.0,0.6129072234034538,0.0,4.019453316926956,74.17569819569587,135.1713161468506,0.0,0.6002290721471661,0.0,0.6002290721471661,0.0,5.301870070490071,0.9967795212834051,0.6129072234034538,0.6002290721471661,3.6045684305826824,143.26042128996744
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,113,7.341564854199108,0.7945956466595332,1.205927429397901,0.7644664911828815,1.4924737568944693,2132.997154812813,1000.0,0.5063399038344722,1.0,30146,404,115,97,136.60247707366943,0.0,5.334817214017549,0.0,5087.939774353483,0.0,0.45656814984977245,0.0,0.6990433279424906,1008.3129111859203,136.60247707366943,0.0,0.6048334812585343,0.0,0.6048334812585343,0.0,5.334817214017549,0.9956899838402876,0.45656814984977245,0.6048334812585343,7.285465443929036,271.35678796551906
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,114,7.341564854199108,0.7944096457958222,1.195155290166537,0.933615182582654,1.1788928712407747,2223.5666989064216,1000.0,0.7616921011076647,1.0,30607,713,55,157,136.37832336425782,0.0,5.360120809130902,0.0,4809.160645567757,0.0,0.39311830575267476,0.0,0.22725745712717374,17.205367703232913,136.37832336425782,0.0,0.6040397386299522,0.0,0.6040397386299522,0.0,5.360120809130902,0.9966004348673088,0.39311830575267476,0.6040397386299522,6.8189161682128905,240.45803227838783
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,115,7.341564854199108,0.794646979769071,1.4374956144889195,0.9215638690059964,1.610190200805664,2212.0539142632483,1000.0,0.5177598211297164,1.0,30388,459,36,175,136.71720174153646,0.0,5.388746909259419,0.0,5022.005151773333,0.0,0.5481383919715881,0.0,0.9668553570906321,140.2880561667681,136.71720174153646,0.0,0.6050725019830646,0.0,0.6050725019830646,0.0,5.388746909259419,0.9949329203348911,0.5481383919715881,0.6050725019830646,6.835860087076823,251.1002575886666
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,116,7.341564854199108,0.7943616469701131,1.484895502726237,0.7180146792584916,1.5157998793504455,2235.1700788974763,1000.0,0.44650396844207835,1.0,30314,644,81,137,135.3580752286044,0.0,5.427736668297291,0.0,4911.835489456066,0.0,0.4782553511587056,0.0,0.3446797908029773,1245.1503969837725,135.3580752286044,0.0,0.600684345235003,0.0,0.600684345235003,0.0,5.427736668297291,1.0014418270243146,0.4782553511587056,0.600684345235003,9.926258850097657,360.20126922677815
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,117,7.341564854199108,0.7944816482067109,1.8874244499206543,0.8973124735121711,0.7238680449399081,2368.2855426311494,1000.0,0.46464163397793873,1.0,30228,291,58,149,137.37084822221235,0.0,5.459024623135601,0.0,5344.351938271447,0.0,0.3086911060593345,0.0,0.3469881523739208,240.18640881747007,137.37084822221235,0.0,0.6091082561964404,0.0,0.6091082561964404,0.0,5.459024623135601,0.9732155136619226,0.3086911060593345,0.6091082561964404,5.0369311014811196,195.95957106995309
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,118,7.341564854199108,0.7942216449975967,1.2873955994844437,0.8282462486332682,1.5681691837310792,2382.5922078609465,1000.0,0.5052443183700273,1.0,30821,1064,22,199,136.28004333496094,0.0,5.507299098935716,0.0,5397.004517795422,0.0,0.47181118667125704,0.0,0.5357936227321625,8.864330323338509,136.28004333496094,0.0,0.6038362586363468,0.0,0.6038362586363468,0.0,5.507299098935716,0.9702361715265211,0.47181118667125704,0.6038362586363468,11.35667027791341,449.75037648295176
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,119,7.341564854199108,0.7941649802525839,1.6975657699505489,0.8861761590287122,1.1481955744326116,2387.1058459925653,1000.0,0.48684516749624446,1.0,30457,673,59,157,135.68950576782225,0.0,5.547295582563336,0.0,5278.8406354621075,0.0,0.45700646974146364,0.0,0.26809950061142446,654.1916017362475,135.68950576782225,0.0,0.6013751929789549,0.0,0.6013751929789549,0.0,5.547295582563336,0.9594648389628613,0.45700646974146364,0.6013751929789549,9.045967051188152,351.92270903080714
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,120,7.429154241820785,0.7942433140675227,1.2191892904043198,0.8519125600781885,1.1917636543512344,2429.1258701634406,1000.0,0.5496498297111811,1.0,30625,808,39,178,136.49031575520834,0.0,5.576679072658202,0.0,4801.114465225634,0.0,0.381525445019915,0.0,0.16315273390639395,14.511359613649548,136.49031575520834,0.0,0.604906344217554,0.0,0.604906344217554,0.0,5.576679072658202,0.9688558773271956,0.381525445019915,0.604906344217554,9.554322102864583,336.0780125657944
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,121,7.55358706461117,0.7940573136011759,1.6495981711149215,0.866103042239083,1.4172724678235895,2438.827325332165,1000.0,0.507720018617305,1.0,30297,510,84,131,135.31995705997244,0.0,5.599477449853496,0.0,5236.9718218662165,0.0,0.4314446484341341,0.0,0.826097334132475,107.83728549182415,135.31995705997244,0.0,0.6002290721471661,0.0,0.6002290721471661,0.0,5.599477449853496,0.9816621031275433,0.4314446484341341,0.6002290721471661,7.668130900065104,296.7617365724189
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,122,7.55358706461117,0.7942479805151621,1.4260413513580958,0.8673446482345573,1.454480414207165,2452.267797715664,1000.0,0.557722302010452,1.0,30288,345,43,166,135.57486314039963,0.0,5.6176428039808854,0.0,5225.783039352047,0.0,0.44985953317238736,0.0,1.4708597155717702,210.64180728673935,135.57486314039963,0.0,0.6009835385363028,0.0,0.6009835385363028,0.0,5.6176428039808854,0.9864659946933118,0.44985953317238736,0.6009835385363028,5.874910736083985,226.4505983719221
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,123,7.55358706461117,0.7940733140707016,1.4228992201884587,0.8684683030660769,1.7941456238428752,2467.3252578783035,1000.0,0.454089546741284,1.0,30053,214,111,94,135.37514411078558,0.0,5.630233579610508,0.0,4967.58393513541,0.0,0.46620295693476993,0.0,1.139489730199178,4464.722725754977,135.37514411078558,0.0,0.6002290721471661,0.0,0.6002290721471661,0.0,5.630233579610508,0.9934573807994168,0.46620295693476993,0.6002290721471661,4.061254323323568,149.02751805406228
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,124,7.55358706461117,0.7943663116296132,1.0833833952744802,0.9698872288953078,0.9554585582680173,2926.970787205696,1000.0,0.5233491795658081,1.0,30124,221,81,124,135.3251020643446,0.0,5.6485209214599035,0.0,5129.441289812648,0.0,0.3932926505804062,0.0,0.6264322731229994,761.6913419127465,135.3251020643446,0.0,0.6002290721471661,0.0,0.6002290721471661,0.0,5.6485209214599035,0.9876680638812779,0.3932926505804062,0.6002290721471661,4.059753061930339,153.88323869437946
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,125,7.55358706461117,0.7941313113768895,1.4635462721188863,0.9415897625435387,1.1845465501149495,2984.7482966804505,1000.0,0.7127050540591263,1.0,30457,576,67,144,136.10806274414062,0.0,5.6686998053077,0.0,5256.514081694407,0.0,0.42448325355847677,0.0,0.4194544474283854,512.9071933847666,136.10806274414062,0.0,0.6031713181627689,0.0,0.6031713181627689,0.0,5.6686998053077,0.9892911643811154,0.42448325355847677,0.6031713181627689,6.805403137207032,262.82570408472037
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,126,7.55358706461117,0.7941109806299209,1.5364944398403169,0.8955000685175484,1.678067460656166,3021.130942285061,1000.0,0.6190901951058201,1.0,30012,225,138,65,135.30488395690918,0.0,5.679308263324577,0.0,5636.626213407053,0.0,0.5651317536830902,0.0,2.913920760154724,436.7970965147018,135.30488395690918,0.0,0.6002290721471661,0.0,0.6002290721471661,0.0,5.679308263324577,0.9936093440300321,0.5651317536830902,0.6002290721471661,3.6081302388509116,150.3100323575214
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,127,7.55358706461117,0.7938646469513575,1.2915297780434292,0.8680518076086973,1.3995224684476852,3082.9505891799927,1000.0,0.49224714219303434,1.0,30278,456,78,134,135.4249963760376,0.0,5.713403588338924,0.0,5042.782205381691,0.0,0.3974386462941766,0.0,0.6391344126313925,141.12939113855361,135.4249963760376,0.0,0.6002290721471661,0.0,0.6002290721471661,0.0,5.713403588338924,0.9773943746327023,0.3974386462941766,0.6002290721471661,7.222666473388672,268.9483842870235
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,128,7.55358706461117,0.7943049800395966,1.234754705429077,0.8390390574521995,0.9304493442177773,3091.5660031223297,1000.0,0.5801839273369328,1.0,30167,349,106,102,135.43261082967123,0.0,5.738656267518605,0.0,5363.36980971838,0.0,0.4681674080590407,0.0,0.7264916251103083,980.6343059659005,135.43261082967123,0.0,0.6002290721471661,0.0,0.6002290721471661,0.0,5.738656267518605,0.9661848322752348,0.4681674080590407,0.6002290721471661,5.417304433186849,214.53479238873518
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,129,7.55358706461117,0.7940693120161693,1.179316872358322,0.872775956526655,1.261592424578137,3178.6626346111298,1000.0,0.5365855853891947,1.0,30488,624,45,169,135.40364922417535,0.0,5.7635911014143195,0.0,5684.205980799555,0.0,0.5022761834164461,0.0,0.768689341015286,181.8641271880269,135.40364922417535,0.0,0.600229072147166,0.0,0.600229072147166,0.0,5.7635911014143195,0.9760148848517409,0.5022761834164461,0.600229072147166,8.124218953450521,341.0523588479733
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,130,7.55358706461117,0.7942003148794174,1.2903146860996881,0.9407745574957695,1.3409979634664275,3221.8104830265047,1000.0,0.5680735893941345,1.0,30199,337,91,115,135.35839150168678,0.0,5.782727633293042,0.0,5171.783958209579,0.0,0.4214386303316463,0.0,0.6229500011964277,743.4252536070347,135.35839150168678,0.0,0.6002290721471661,0.0,0.6002290721471661,0.0,5.782727633293042,0.9769748870167195,0.4214386303316463,0.6002290721471661,4.963141021728515,189.63207846768452
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,131,7.55358706461117,0.7943259799480438,1.5640194799502691,0.8609677167190111,1.2198964181271466,3279.161722974777,1000.0,0.7188294273254016,1.0,30302,353,53,154,135.58178433504972,0.0,5.800135406467208,0.0,4941.420252860728,0.0,0.3750956999984654,0.0,1.37222021818161,1105.5169635355473,135.58178433504972,0.0,0.6002290721471661,0.0,0.6002290721471661,0.0,5.800135406467208,0.9760630090842434,0.3750956999984654,0.6002290721471661,4.971332092285156,181.18540927156008
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,132,7.636837826896491,0.793970646460851,1.2039116356770199,0.755296861929562,1.3617348741082584,3329.639733390808,1000.0,0.30351943959746197,1.0,29988,384,151,61,135.87544070973115,0.0,5.833008483155398,0.0,5708.398059118933,0.0,0.43779558556921344,0.0,0.7370504877146553,2725.2012152807415,135.87544070973115,0.0,0.6024190805176853,0.0,0.6024190805176853,0.0,5.833008483155398,0.9611897958868899,0.43779558556921344,0.6024190805176853,7.699608306884766,323.4758900167395
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,133,7.636837826896491,0.7937626479069392,1.2256930853923163,0.9165797852303385,1.7470893439124613,3591.0405048942566,1000.0,0.5558825648906525,1.0,30503,619,47,167,135.3892561968635,0.0,5.861196515704746,0.0,5447.47590690088,0.0,0.47612907430704904,0.0,0.8003971576690674,988.3614939904213,135.3892561968635,0.0,0.6002290721471661,0.0,0.6002290721471661,0.0,5.861196515704746,0.9567874539210356,0.47612907430704904,0.6002290721471661,7.672057851155599,308.69030139104984
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,134,7.636837826896491,0.7936803140242894,1.5040145462751389,0.9268055379802428,1.3736713647842407,3708.1770790195465,1000.0,0.6950152791091496,1.0,30472,591,65,146,135.3819844563802,0.0,5.887353847167891,0.0,4649.845417241661,0.0,0.3890654097000758,0.0,0.2603957792123159,832.4397886708379,135.3819844563802,0.0,0.6002290721471663,0.0,0.6002290721471663,0.0,5.887353847167891,0.9457981819782559,0.3890654097000758,0.6002290721471663,6.76909922281901,232.49227086208305
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,135,7.678019887401556,0.793834980726242,1.1020089316368102,0.9010920928319562,1.5140174359083176,3777.6460651397706,1000.0,0.44522563453513686,1.0,30269,392,56,155,135.74457804361978,0.0,5.9063111944573965,0.0,5152.121941003917,0.0,0.4420545756816864,0.0,0.5041044216603041,883.4466239404678,135.74457804361978,0.0,0.6011251053727766,0.0,0.6011251053727766,0.0,5.9063111944573965,0.9565855677583284,0.4420545756816864,0.6011251053727766,6.787228902180989,257.60609705019584
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,136,7.678019887401556,0.7938596455256144,1.0185489404201507,0.950573927873951,1.2811448040107887,3848.0262628650667,1000.0,0.6808265775231083,1.0,30323,463,90,118,135.39488728841147,0.0,5.922497874400291,0.0,5662.431716380282,0.0,0.45265015711386997,0.0,0.6935968846082687,2353.233321340382,135.39488728841147,0.0,0.6002290721471661,0.0,0.6002290721471661,0.0,5.922497874400291,0.9576158474145797,0.45265015711386997,0.6002290721471661,5.415795491536458,226.4972686552113
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,137,7.798001498402268,0.793596647977829,1.0633007673422497,0.8619282115771184,1.6396014585214502,4098.753892526626,1000.0,0.611855550991901,1.0,30667,722,19,194,135.5820285572725,0.0,5.952852857551105,0.0,4807.3322400179095,0.0,0.41397004443056445,0.0,1.6035495225120993,38.52709228932858,135.5820285572725,0.0,0.6002290721471661,0.0,0.6002290721471661,0.0,5.952852857551105,0.9486087354266517,0.41397004443056445,0.6002290721471661,7.682981618245443,272.4154936010148
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,138,7.798001498402268,0.7935399806499481,1.0421646928787232,0.9240909532107704,1.6435796403541014,4080.7968895816803,1000.0,0.5968667452808126,1.0,30189,350,96,113,135.40809396597055,0.0,5.975658188451371,0.0,6061.4818214396555,0.0,0.45357053411694676,0.0,1.9582579227594228,503.13319809436797,135.40809396597055,0.0,0.6002290721471661,0.0,0.6002290721471661,0.0,5.975658188451371,0.9451779965548657,0.45357053411694676,0.6002290721471661,5.867684071858724,262.6642122623851
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,139,7.798001498402268,0.7934033145507177,1.0163258083661397,0.9211581439203922,1.6314746246618383,4096.08734960556,1000.0,0.6062012592208607,1.0,30504,618,47,167,135.52423993278953,0.0,6.000191236029942,0.0,5652.598606938843,0.0,0.4892693775541642,0.0,1.453657585031846,212.96084002971648,135.52423993278953,0.0,0.6002290721471661,0.0,0.6002290721471661,0.0,6.000191236029942,0.945417645788064,0.4892693775541642,0.6002290721471661,7.679706929524739,320.3139210598677
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,140,7.798001498402268,0.79351498067379,1.278173741698265,0.8989702855781232,1.1048270856792277,4112.889690732956,1000.0,0.3897748243056546,1.0,30224,232,30,176,135.28198658336294,0.0,6.015534754606538,0.0,5410.7757916136725,0.0,0.461382945491509,0.0,1.207511075518348,422.9286975371838,135.28198658336294,0.0,0.6002290721471661,0.0,0.6002290721471661,0.0,6.015534754606538,0.9486571733777468,0.461382945491509,0.6002290721471661,4.960339508056641,198.39511235916797
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,141,7.922434321192654,0.7928859796126684,1.183912803530693,0.8089135233968668,1.7386708781123161,4165.234325399399,1000.0,0.40266552485633283,1.0,30126,338,85,127,135.53030681610107,0.0,6.038577591842629,0.0,5232.8772269233805,0.0,0.52675517834723,0.0,1.7810544595122337,1661.1631284832954,135.53030681610107,0.0,0.6002290721471661,0.0,0.6002290721471661,0.0,6.038577591842629,0.9533339913581828,0.52675517834723,0.6002290721471661,7.228283030192057,279.0867854359136
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,142,7.922434321192654,0.7934893119335175,1.2878740203380585,0.8672711098013796,1.0197590527435143,4332.021705446244,1000.0,0.6558163548714738,1.0,30216,319,72,137,135.51366424560547,0.0,6.071944852652354,0.0,5727.864257367829,0.0,0.4013608768582344,0.0,0.4669458294908206,1694.8675251083075,135.51366424560547,0.0,0.6002290721471661,0.0,0.6002290721471661,0.0,6.071944852652354,0.8936545638754867,0.4013608768582344,0.6002290721471661,5.420546569824219,229.11457029471313
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,143,7.922434321192654,0.7934119804700216,1.1806553981701533,0.8260602109882186,1.3453393429517746,4487.018991193771,1000.0,0.581005400301425,1.0,30271,458,100,111,135.6200725010463,0.0,6.091899351741707,0.0,5557.7602499718605,0.0,0.4003235830792359,0.0,0.9008157913173948,440.37238324057313,135.6200725010463,0.0,0.6002290721471661,0.0,0.6002290721471661,0.0,6.091899351741707,0.8932953639759142,0.4003235830792359,0.6002290721471661,6.328936716715495,259.36214499868686
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,144,7.922434321192654,0.7934003114700318,1.022550469438235,0.9195836988845011,1.1422652493823657,4480.3445982742305,1000.0,0.7821569783232024,1.0,30285,402,85,122,135.25609796697444,0.0,6.115100733202645,0.0,6316.54014346774,0.0,0.38158371164040134,0.0,0.38244927471334283,192.8204713395238,135.25609796697444,0.0,0.6002290721471661,0.0,0.6002290721471661,0.0,6.115100733202645,0.8711303751970823,0.38158371164040134,0.6002290721471661,4.959390258789062,231.60647192715047
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,145,7.922434321192654,0.7930963122844696,1.06091168820858,0.8409581795384817,1.4540010504424572,4515.689706363678,1000.0,0.37609601826596206,1.0,30116,357,97,116,135.27369117736816,0.0,6.141519262633055,0.0,6133.815583968767,0.0,0.4154950166121125,0.0,0.5345235941931605,2955.065604928657,135.27369117736816,0.0,0.6002290721471661,0.0,0.6002290721471661,0.0,6.141519262633055,0.8652012734165521,0.4154950166121125,0.6002290721471661,7.214596862792969,327.1368311450009
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,146,7.922434321192654,0.7932836459080378,1.0509578412771226,0.7910691489399936,1.055050649990638,4835.651321973801,1000.0,0.47663145004840224,1.0,30421,585,56,158,135.5217785305447,0.0,6.17178063917499,0.0,5946.815601752311,0.0,0.3703411264965932,0.0,0.2872646285427941,157.90994961097837,135.5217785305447,0.0,0.600229072147166,0.0,0.600229072147166,0.0,6.17178063917499,0.8506993585699829,0.3703411264965932,0.600229072147166,8.131306711832682,356.8089361051386
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,147,7.922434321192654,0.79301431397597,1.17578982035319,0.8834274108556962,1.2648887108815343,4846.934611244202,1000.0,0.4680124783323451,1.0,30492,613,24,191,135.47031763980263,0.0,6.196441471771353,0.0,6046.861916026746,0.0,0.37375094231806305,0.0,0.18767282523606954,70.99664420161396,135.47031763980263,0.0,0.600229072147166,0.0,0.600229072147166,0.0,6.196441471771353,0.8535625768974345,0.37375094231806305,0.600229072147166,8.579786783854166,382.96792134836056
noise-game,scale,fashion_mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,148,7.922434321192654,0.7929353137811025,1.0262499594688415,0.9367500538528408,1.480198075728757,4843.065550479889,1000.0,0.696818856907541,1.0,30571,600,31,180,135.51678466796875,0.0,6.21491001302915,0.0,5995.643403405916,0.0,0.43575807022196905,0.0,0.9207427331379482,60.1246309247613,135.51678466796875,0.0,0.6002290721471661,0.0,0.6002290721471661,0.0,6.21491001302915,0.8564232927176825,0.43575807022196905,0.6002290721471661,6.324116617838541,279.7966921589428
